CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 21,6,5,5,4,4,4,0,-33,-31,2811.724,2822.22,315.357,3332.541,3332.541,367.717,"[18,-10,18,-10,18,-11,21,-11,19,-9,19,-9,19,-8,18,-8,19,-7,18,-8,20,-8,19,-9,19,-8,18,-8,19,-7,18,-9,17,-9,17,-8,17,-9,17,-8,18,-8,17,-9,17,-8,16,-10,18,-10,17,-11,0,0,16,-10,17,-11,17,-12,15,-12,16,-12,16,-12,16,-13,15,-13,16,-13,15,-14,15,-16,15,-15,15,-16,15,-17,15,-16,16,-18,16,-18,16,-19,17,-19,17,-19,19,-20,21,-20,22,-21,23,-23,25,-21,27,-20,0,0,5,-16,5,-15,2,-15,3,-15,3,-14,3,-13,2,-13,2,-12,1,-12,0,-11,0,-11,-1,-11,-2,-10,-2,-9,-2,-9,-3,-9,-4,-8,-5,-8,-6,-7,-6,-8,-6,-7,-7,-7,-7,-7,-8,-5,-9,-6,-10,-5,0,0,-11,-5,-12,-5,-12,-5,-12,-4,-13,-5,-14,-5,-14,-5,-15,-5,-15,-5,-16,-5,-17,-5,-17,-6,-17,-6,-17,-7,-18,-7,-18,-8,-19,-8,-18,-9,-18,-10,-17,-10,-17,-12,-17,-11,-17,-13,-17,-12,-15,-14,-14,-14,0,0]"
CSI_DATA: 22,7,5,5,4,4,4,0,-35,-39,2808.48,2818.346,320.276,3402.116,3402.116,437.292,"[-5,-3,-6,-3,-6,-3,-6,-4,-7,-3,-7,-3,-7,-4,-7,-3,-7,-3,-7,-3,-8,-3,-8,-3,-9,-3,-9,-3,-9,-3,-10,-3,-9,-3,-9,-3,-10,-2,-10,-3,-10,-3,-11,-3,-10,-4,-11,-2,-12,-4,-12,-3,0,0,-12,-3,-13,-4,-13,-3,-12,-3,-12,-4,-13,-4,-13,-4,-13,-4,-13,-5,-12,-4,-13,-4,-13,-5,-12,-5,-13,-5,-12,-4,-12,-4,-13,-5,-13,-4,-12,-4,-12,-4,-13,-5,-13,-5,-14,-6,-14,-6,-14,-6,-14,-6,0,0,-6,-2,-6,-1,-5,-1,-5,0,-5,0,-4,0,-4,0,-3,1,-3,1,-2,1,-2,2,-2,2,-1,2,-1,2,0,3,1,3,1,2,1,3,2,3,2,3,3,3,4,3,4,3,5,2,6,3,6,2,0,0,8,2,9,2,10,2,10,2,10,2,12,2,12,2,12,1,13,1,14,0,15,0,15,0,15,0,17,-1,18,-1,19,-1,20,-1,20,-1,21,0,21,0,23,1,23,1,24,2,25,1,25,3,26,4,0,0]"
CSI_DATA: 23,5,5,5,4,4,4,0,-41,-34,2810.286,2820.584,322.605,3463.748,3463.748,498.924,"[-8,-3,-9,-3,-9,-2,-10,-3,-10,-3,-10,-3,-10,-3,-10,-3,-11,-3,-11,-2,-12,-3,-12,-2,-12,-2,-12,-2,-12,-2,-13,-1,-12,-1,-13,-1,-13,1,-13,0,-13,0,-13,1,-13,0,-14,3,-15,3,-15,4,0,0,-14,5,-14,6,-16,7,-15,8,-16,8,-17,8,-18,8,-18,8,-18,8,-18,8,-19,9,-19,8,-20,8,-20,8,-19,8,-20,9,-21,8,-20,8,-20,7,-19,7,-20,6,-20,5,-20,5,-19,5,-19,3,-19,3,0,0,12,-13,12,-13,11,-13,14,-13,12,-12,13,-12,12,-11,12,-10,12,-11,11,-10,12,-11,11,-11,11,-11,11,-10,12,-10,11,-11,10,-10,10,-10,10,-10,10,-10,10,-9,10,-10,10,-9,9,-10,10,-10,9,-10,0,0,9,-9,9,-10,8,-9,7,-9,8,-8,8,-9,7,-8,6,-8,6,-8,6,-9,5,-10,5,-9,4,-9,4,-10,3,-11,4,-12,3,-12,3,-12,4,-13,4,-13,5,-14,5,-13,6,-14,6,-15,8,-14,9,-14,0,0]"
CSI_DATA: 24,3,5,5,3,4,5,0,-35,-34,2811.224,3551.470,13.729,3719.993,3719.993,15.170,"[10,6,9,6,10,5,10,6,9,5,9,5,9,5,8,4,8,4,9,3,9,3,9,2,9,2,9,2,8,2,9,1,8,0,8,0,8,0,8,0,8,0,8,-1,7,-1,7,-2,7,-2,8,-3,0,0,7,-4,7,-5,8,-5,7,-6,8,-6,8,-7,8,-7,8,-7,9,-8,8,-8,9,-9,9,-9,10,-9,10,-10,10,-10,11,-11,12,-11,12,-10,12,-10,13,-9,14,-9,15,-8,16,-9,16,-9,16,-7,17,-6,0,0,12,0,12,-1,12,-2,13,-2,12,-2,11,-2,11,-2,11,-3,10,-3,10,-4,10,-4,10,-5,9,-5,8,-5,9,-5,8,-7,7,-7,7,-6,7,-8,7,-7,7,-8,7,-8,6,-8,5,-9,6,-10,6,-10,0,0,5,-10,5,-11,4,-11,4,-11,4,-11,4,-12,4,-12,4,-12,4,-13,4,-13,4,-14,5,-13,5,-14,6,-14,7,-13,7,-14,7,-13,8,-13,9,-12,9,-10,10,-10,10,-9,10,-9,10,-8,11,-6,11,-5,0,0]"
CSI_DATA: 25,4,6,6,5,5,5,0,-32,-32,3550.582,3554.139,305.435,4011.594,4011.594,306.771,"[10,19,10,20,10,19,10,22,8,21,8,22,7,21,6,20,6,20,6,18,6,21,6,20,6,19,6,18,5,18,6,17,6,16,5,15,6,15,5,14,5,14,6,13,5,12,7,11,8,12,8,12,0,0,9,10,9,10,10,10,10,9,10,9,10,9,10,9,10,9,11,9,11,8,12,8,11,8,11,8,12,8,12,8,13,8,12,8,12,8,11,8,11,9,11,9,10,9,10,9,11,9,9,9,9,9,0,0,9,-6,9,-7,8,-8,9,-9,8,-8,9,-9,9,-9,8,-9,9,-9,8,-10,9,-11,8,-11,8,-11,8,-11,8,-11,8,-12,7,-12,8,-11,7,-12,7,-12,8,-13,7,-13,7,-12,5,-14,6,-15,6,-15,0,0,5,-15,6,-16,5,-17,5,-16,5,-16,5,-17,5,-17,5,-17,4,-18,4,-18,3,-20,3,-19,4,-20,4,-21,5,-21,5,-22,4,-23,5,-23,7,-23,7,-22,8,-23,9,-22,9,-23,9,-23,11,-23,12,-22,0,0]"
CSI_DATA: 26,6,6,6,5,5,5,0,-33,-32,3548.415,3551.973,306.229,4059.629,4059.629,354.806,"[-16,-1,-16,0,-16,0,-17,-1,-16,-1,-17,-2,-16,-2,-15,-2,-16,-3,-15,-2,-16,-2,-16,-2,-16,-2,-15,-2,-15,-3,-15,-1,-14,-1,-14,-1,-14,0,-14,-1,-14,-1,-14,0,-14,-1,-14,1,-14,1,-15,2,0,0,-14,2,-14,2,-15,3,-14,4,-14,4,-15,4,-14,4,-14,4,-15,5,-15,5,-15,6,-15,6,-15,6,-16,7,-16,7,-17,8,-17,8,-17,8,-17,8,-18,8,-20,8,-20,8,-21,8,-21,9,-24,7,-24,6,0,0,-17,-5,-16,-5,-15,-3,-15,-4,-14,-4,-13,-3,-13,-3,-12,-2,-12,-2,-11,-1,-11,-1,-10,0,-10,1,-9,1,-9,1,-9,2,-8,2,-8,3,-6,4,-6,4,-6,5,-6,5,-6,6,-5,7,-5,7,-5,8,0,0,-5,9,-4,9,-4,10,-4,10,-4,10,-4,11,-4,11,-4,12,-4,13,-4,13,-3,14,-4,14,-4,14,-5,15,-5,15,-6,16,-6,16,-7,16,-7,16,-8,16,-9,16,-9,15,-10,15,-10,15,-12,14,-12,14,0,0]"
CSI_DATA: 27,7,6,6,5,5,5,0,-35,-40,3544.740,3548.297,311.100,4124.766,4124.766,419.943,"[-7,0,-7,1,-7,1,-8,1,-8,1,-8,1,-8,1,-8,1,-8,2,-8,2,-9,2,-9,3,-9,3,-9,3,-9,3,-9,4,-9,4,-9,4,-10,5,-10,4,-10,4,-11,5,-10,4,-10,6,-12,6,-12,6,0,0,-12,6,-13,6,-13,7,-12,6,-14,6,-14,6,-14,5,-14,5,-14,5,-13,5,-14,6,-14,4,-14,4,-14,5,-13,4,-14,5,-14,5,-14,5,-13,4,-13,4,-14,4,-14,3,-14,4,-14,4,-15,4,-15,3,0,0,1,7,2,6,2,5,1,5,2,4,2,4,1,2,2,2,2,2,2,1,2,0,2,0,1,-1,1,-1,1,-2,1,-3,1,-3,0,-3,0,-4,-1,-5,-1,-5,-2,-6,-2,-6,-3,-6,-4,-6,-5,-7,0,0,-6,-7,-7,-8,-8,-8,-8,-7,-10,-8,-11,-9,-12,-9,-12,-8,-13,-9,-14,-8,-16,-9,-17,-9,-18,-9,-20,-9,-20,-10,-22,-10,-23,-9,-23,-11,-24,-11,-24,-12,-26,-14,-26,-13,-27,-14,-28,-14,-27,-17,-27,-18,0,0]"
CSI_DATA: 28,5,6,6,5,5,5,0,-41,-34,3546.976,3550.533,313.356,4187.22,4187.22,482.199,"[8,3,9,3,9,2,10,3,10,3,11,3,10,3,11,3,11,4,11,2,12,3,12,3,13,2,12,2,12,3,12,2,12,2,12,1,13,1,13,1,13,1,13,0,12,0,13,-2,13,-2,14,-3,0,0,14,-5,14,-5,16,-6,14,-7,16,-7,16,-8,17,-7,18,-7,19,-7,18,-8,19,-9,19,-7,19,-8,20,-8,20,-6,20,-7,20,-7,20,-6,20,-5,20,-4,20,-4,19,-3,19,-3,20,-3,19,-1,19,-2,0,0,16,-8,16,-8,15,-8,17,-8,16,-7,15,-7,14,-6,14,-6,14,-6,13,-6,14,-7,13,-7,13,-6,13,-6,13,-6,13,-7,11,-7,11,-6,12,-7,12,-6,12,-6,12,-6,12,-6,11,-7,12,-7,11,-7,0,0,11,-7,11,-7,11,-7,10,-7,10,-6,10,-6,9,-6,9,-6,9,-7,9,-7,9,-8,8,-8,8,-8,8,-9,8,-9,9,-10,9,-10,9,-10,10,-11,10,-10,11,-10,11,-10,12,-10,12,-10,14,-9,15,-9,0,0]"
CSI_DATA: 29,3,6,6,4,5,6,0,-35,-34,4287.909,4291.450,13.660,4459.959,4459.959,15.137,"[10,-6,10,-6,9,-6,10,-6,9,-6,8,-6,8,-5,7,-5,7,-5,6,-5,7,-6,6,-6,6,-6,5,-6,5,-6,4,-7,4,-6,3,-6,3,-6,3,-6,2,-6,2,-7,2,-6,0,-7,0,-7,0,-8,0,0,-1,-8,-1,-8,-2,-9,-2,-8,-3,-8,-3,-9,-3,-10,-3,-10,-4,-10,-4,-11,-5,-12,-4,-11,-4,-12,-5,-12,-5,-13,-5,-14,-5,-14,-5,-14,-4,-14,-3,-15,-3,-15,-2,-15,-2,-16,-2,-16,-1,-17,0,-17,0,0,6,10,6,10,8,9,8,10,7,9,8,9,8,8,7,8,8,7,8,6,9,7,9,5,9,5,9,5,9,4,10,3,9,3,9,3,10,2,10,2,10,2,10,1,10,1,10,-1,11,0,11,-1,0,0,11,-1,11,-2,11,-2,11,-2,11,-2,11,-2,12,-3,12,-3,12,-3,12,-3,14,-4,13,-3,13,-3,14,-2,14,-2,15,-2,14,-1,15,0,14,1,14,2,14,3,12,4,12,4,12,4,11,6,10,6,0,0]"
CSI_DATA: 30,4,7,7,6,6,6,0,-32,-32,4290.579,4294.120,305.427,4751.697,4751.697,306.875,"[20,10,19,10,21,9,21,11,20,12,18,12,18,12,17,12,17,13,17,11,17,12,17,12,16,12,15,11,14,11,16,10,14,9,13,9,13,8,13,8,12,9,13,7,12,7,13,5,13,6,13,5,0,0,13,3,14,3,14,2,14,2,14,2,14,2,14,2,14,2,14,1,14,1,15,0,14,1,14,1,14,0,14,1,14,0,15,0,14,1,14,1,14,1,14,2,14,1,14,2,14,1,13,2,13,2,0,0,-4,10,-4,10,-2,10,-3,12,-2,11,-2,12,-2,12,-2,12,-2,12,-2,12,-1,14,-1,14,-1,14,-1,13,-2,13,0,14,0,13,-1,13,0,14,0,14,0,14,0,14,0,13,2,14,2,15,2,15,0,0,3,14,3,15,4,15,4,15,4,16,4,16,5,16,5,15,5,16,6,15,7,17,6,16,7,17,7,18,7,18,9,19,8,20,8,21,7,21,6,22,6,22,5,22,5,23,5,24,3,25,2,25,0,0]"
CSI_DATA: 31,6,7,7,6,6,6,0,-33,-32,4288.412,4291.954,306.280,4798.60,4798.60,353.238,"[1,-18,1,-18,1,-18,3,-20,2,-19,3,-18,3,-18,3,-17,4,-18,3,-18,4,-19,3,-18,4,-18,4,-18,5,-17,4,-18,3,-16,3,-16,3,-16,3,-16,3,-16,3,-16,3,-15,1,-15,2,-16,1,-16,0,0,0,-15,0,-16,-1,-16,-1,-15,-1,-15,-2,-16,-2,-16,-3,-15,-3,-16,-4,-16,-5,-17,-4,-17,-5,-17,-6,-17,-6,-17,-6,-18,-8,-19,-8,-19,-7,-19,-7,-20,-7,-21,-6,-22,-6,-24,-7,-25,-5,-26,-4,-26,0,0,-6,12,-6,12,-4,11,-5,11,-4,10,-4,10,-4,9,-3,8,-2,8,-1,8,-1,8,0,8,1,7,1,7,1,7,2,6,3,6,3,6,4,6,4,6,4,6,5,6,5,5,6,5,7,5,7,5,0,0,8,5,8,5,9,5,9,4,10,5,10,5,10,5,11,5,11,5,12,4,13,4,13,5,13,5,13,6,13,6,14,7,14,7,15,8,14,9,13,9,13,10,12,10,12,11,13,11,11,12,11,13,0,0]"
CSI_DATA: 32,7,7,7,6,6,6,0,-34,-39,4284.737,4288.279,311.40,4858.412,4858.412,413.590,"[-6,2,-6,2,-6,3,-7,3,-7,3,-7,3,-8,3,-7,3,-8,3,-8,4,-9,4,-8,5,-9,5,-9,5,-9,5,-9,6,-9,6,-9,6,-9,6,-10,6,-10,6,-10,7,-11,6,-10,8,-12,8,-12,8,0,0,-12,8,-13,8,-13,8,-12,8,-13,7,-14,8,-14,8,-14,7,-14,8,-13,7,-14,8,-14,6,-14,6,-14,6,-13,6,-13,7,-13,7,-13,7,-13,7,-13,6,-14,6,-13,6,-14,6,-13,7,-14,6,-14,6,0,0,-4,-4,-4,-4,-4,-3,-4,-3,-4,-2,-3,-2,-4,-1,-3,-1,-3,0,-3,0,-3,0,-2,1,-2,1,-1,2,-1,2,-1,2,-1,2,0,2,1,3,1,3,1,3,2,3,2,3,4,3,4,3,5,3,0,0,6,3,7,3,8,3,8,3,9,3,10,3,11,3,11,2,12,2,13,2,14,1,15,1,15,1,16,1,18,1,19,1,20,1,21,1,22,1,22,2,23,3,23,3,24,3,25,3,25,5,25,6,0,0]"
CSI_DATA: 33,5,7,7,6,6,6,0,-42,-34,4286.972,4290.514,313.352,4915.356,4915.356,470.534,"[-2,-11,-2,-11,-3,-12,-3,-13,-1,-13,-2,-13,-2,-13,-2,-13,-2,-14,-2,-14,-2,-15,-3,-16,-3,-16,-3,-15,-2,-15,-3,-16,-4,-14,-4,-15,-4,-14,-4,-15,-4,-16,-6,-15,-4,-15,-6,-15,-6,-16,-8,-16,0,0,-9,-15,-10,-16,-11,-16,-11,-16,-11,-16,-12,-17,-12,-17,-12,-17,-13,-18,-13,-19,-14,-19,-12,-20,-13,-20,-13,-20,-13,-20,-12,-20,-12,-20,-11,-20,-10,-20,-9,-19,-9,-21,-9,-20,-8,-19,-7,-18,-5,-19,-6,-18,0,0,11,17,11,16,11,15,10,17,10,16,9,16,9,15,8,15,8,15,8,13,9,15,9,14,9,14,9,13,8,13,9,13,9,12,8,13,9,12,8,13,8,13,8,13,7,13,9,12,9,13,8,13,0,0,8,12,8,12,8,12,8,11,7,11,7,11,7,10,7,10,7,10,7,9,8,9,8,8,8,8,9,8,9,8,10,8,10,8,10,9,11,9,10,9,11,10,11,10,11,11,12,12,10,13,10,13,0,0]"
CSI_DATA: 34,3,7,7,5,6,7,0,-36,-34,5027.896,5031.456,13.691,5199.874,5199.874,15.51,"[-13,-2,-13,-1,-13,0,-13,-1,-12,-1,-12,-1,-11,0,-11,-1,-10,0,-10,0,-10,0,-10,1,-9,1,-9,1,-8,1,-9,2,-8,2,-7,2,-7,3,-7,3,-7,3,-6,4,-6,3,-5,4,-6,5,-5,5,0,0,-4,6,-4,6,-4,7,-4,7,-4,7,-3,9,-3,9,-3,9,-4,10,-3,10,-3,11,-4,11,-4,11,-4,12,-4,13,-4,14,-5,14,-5,14,-5,14,-6,14,-8,14,-8,14,-9,14,-9,15,-11,14,-11,14,0,0,-13,-6,-13,-6,-14,-4,-14,-5,-14,-4,-13,-4,-13,-3,-12,-3,-13,-3,-12,-2,-13,-2,-13,-1,-12,0,-12,0,-12,0,-12,2,-11,2,-11,2,-11,3,-12,3,-12,3,-11,4,-11,4,-10,5,-12,5,-11,6,0,0,-11,6,-10,7,-10,7,-10,8,-10,8,-10,8,-10,8,-10,9,-11,9,-11,9,-11,10,-11,9,-11,9,-12,10,-13,10,-13,10,-14,9,-14,8,-15,7,-15,6,-16,5,-15,3,-16,2,-15,2,-15,0,-14,-1,0,0]"
CSI_DATA: 35,4,8,8,7,7,7,0,-32,-31,5030.567,5034.128,305.451,5491.701,5491.701,306.878,"[-21,9,-21,9,-20,10,-23,9,-22,8,-22,7,-21,7,-20,7,-21,6,-19,6,-21,5,-20,6,-20,5,-19,5,-19,4,-17,5,-16,5,-15,4,-15,5,-14,5,-14,5,-13,6,-12,5,-12,7,-12,7,-12,8,0,0,-10,8,-10,8,-10,10,-9,10,-10,10,-10,11,-9,11,-9,11,-9,11,-8,11,-9,12,-9,11,-9,11,-9,13,-9,12,-9,13,-9,13,-9,13,-9,12,-9,12,-10,12,-10,11,-11,11,-11,11,-11,11,-11,10,0,0,-9,-6,-9,-5,-10,-4,-10,-5,-10,-4,-10,-4,-11,-4,-11,-4,-12,-3,-12,-4,-13,-4,-13,-3,-12,-3,-12,-3,-12,-3,-13,-2,-12,-1,-13,-2,-12,-1,-13,-1,-13,-1,-13,0,-13,0,-13,2,-14,1,-14,2,0,0,-14,3,-15,3,-15,4,-15,5,-15,4,-16,4,-16,5,-16,5,-16,6,-17,6,-18,7,-17,6,-17,7,-18,7,-20,8,-19,9,-21,9,-21,8,-21,8,-22,7,-23,6,-22,6,-24,5,-24,6,-25,3,-24,2,0,0]"
CSI_DATA: 36,6,8,8,7,7,7,0,-34,-32,5028.401,5031.962,306.291,5546.927,5546.927,362.104,"[19,-1,19,-1,19,-2,20,0,19,0,19,1,19,0,18,1,18,2,18,1,19,2,18,1,18,2,17,2,17,2,18,1,16,0,15,1,15,0,15,0,15,1,15,-1,15,0,14,-2,15,-1,15,-2,0,0,14,-3,14,-3,14,-4,14,-4,13,-5,14,-5,14,-6,13,-6,14,-7,14,-7,14,-9,14,-9,14,-9,15,-10,15,-10,15,-11,16,-12,16,-12,17,-12,17,-12,19,-12,19,-12,21,-13,22,-13,23,-11,24,-11,0,0,-14,4,-13,4,-12,5,-12,4,-11,4,-11,4,-10,4,-9,4,-9,4,-8,4,-8,5,-7,5,-6,5,-5,5,-5,5,-4,6,-3,5,-3,6,-2,6,-1,6,-1,7,0,7,0,7,1,7,1,8,2,8,0,0,2,8,3,9,4,9,4,10,4,10,5,10,5,11,5,11,6,11,6,12,7,12,6,12,6,12,6,13,7,14,7,14,7,15,6,15,5,15,5,16,4,17,4,16,3,17,2,17,1,17,0,17,0,0]"
CSI_DATA: 37,7,8,8,7,7,7,0,-35,-40,5024.727,5028.287,311.63,5605.384,5605.384,420.561,"[-6,0,-6,0,-6,1,-7,1,-8,1,-7,1,-8,2,-8,1,-8,2,-8,2,-9,2,-9,2,-10,2,-10,3,-10,2,-11,3,-10,3,-10,3,-11,4,-11,3,-12,3,-11,4,-12,3,-12,5,-13,4,-13,5,0,0,-13,5,-13,5,-14,5,-13,5,-13,4,-14,5,-14,4,-13,4,-13,4,-13,4,-13,5,-13,4,-13,4,-13,4,-13,5,-13,5,-14,5,-13,5,-13,5,-13,5,-14,5,-13,5,-14,5,-14,5,-15,4,-15,4,0,0,-4,-5,-4,-5,-4,-4,-4,-4,-4,-3,-3,-3,-3,-2,-3,-2,-3,-2,-2,-1,-2,-1,-2,0,-2,1,-1,1,-1,1,-1,2,-1,2,0,2,1,3,1,3,2,4,2,4,2,4,3,3,4,4,4,4,0,0,6,4,7,4,8,4,8,4,9,5,9,5,10,5,11,5,12,4,12,4,14,4,13,4,14,4,15,4,17,4,18,3,19,3,19,4,19,4,20,5,21,6,22,5,22,7,24,6,23,8,23,9,0,0]"
CSI_DATA: 38,5,8,8,7,7,7,0,-40,-34,5026.960,5030.521,313.365,5663.85,5663.85,478.262,"[7,-11,7,-12,6,-13,9,-14,8,-13,7,-14,8,-14,8,-14,8,-14,8,-15,8,-17,8,-17,8,-17,8,-16,8,-16,7,-18,5,-16,6,-18,5,-17,5,-18,6,-19,5,-18,5,-18,2,-20,4,-21,1,-21,0,0,0,-21,0,-22,-1,-23,-2,-23,-2,-24,-2,-25,-2,-26,-2,-26,-2,-26,-2,-27,-3,-29,-1,-28,-1,-27,-2,-29,-1,-28,-2,-29,-1,-29,0,-28,1,-28,2,-28,3,-28,3,-27,5,-27,4,-26,7,-25,7,-24,0,0,14,15,14,14,14,13,14,15,13,15,11,14,11,14,10,14,10,14,10,13,11,14,11,13,10,13,10,12,9,12,11,12,10,10,10,11,10,10,10,11,9,12,10,11,9,12,10,10,9,12,10,11,0,0,9,11,9,11,9,10,9,10,8,9,8,10,7,9,7,8,8,8,8,8,8,7,8,6,8,6,9,5,10,5,10,5,11,5,11,5,11,5,11,5,12,6,12,6,13,7,13,7,13,9,13,10,0,0]"
CSI_DATA: 39,3,8,8,6,7,8,0,-36,-34,5767.888,5771.430,13.652,5939.959,5939.959,15.136,"[2,-13,2,-13,1,-13,2,-14,1,-12,2,-11,1,-11,1,-10,1,-10,0,-10,0,-10,-1,-10,-1,-9,-1,-9,-1,-9,-2,-9,-2,-8,-3,-8,-3,-8,-4,-8,-4,-8,-4,-7,-4,-7,-5,-6,-6,-7,-6,-6,0,0,-7,-6,-7,-6,-8,-6,-8,-5,-9,-6,-9,-6,-10,-6,-10,-5,-10,-6,-11,-5,-12,-5,-12,-6,-12,-6,-13,-6,-13,-7,-14,-7,-14,-7,-14,-8,-13,-8,-13,-9,-14,-10,-14,-11,-14,-11,-15,-11,-13,-13,-13,-13,0,0,-6,-12,-7,-12,-8,-10,-8,-12,-8,-11,-8,-11,-8,-10,-8,-9,-8,-9,-8,-8,-9,-9,-9,-8,-9,-7,-9,-7,-9,-7,-10,-5,-10,-5,-9,-4,-10,-4,-10,-4,-10,-3,-10,-3,-10,-3,-10,-1,-11,-2,-11,-1,0,0,-11,0,-11,0,-12,1,-11,2,-12,2,-12,2,-12,2,-12,3,-13,3,-13,3,-14,4,-14,2,-14,2,-15,2,-15,2,-16,2,-16,1,-16,0,-16,-1,-15,-2,-15,-3,-14,-4,-14,-5,-14,-5,-13,-6,-12,-7,0,0]"
CSI_DATA: 40,4,9,9,8,8,8,0,-32,-32,5770.561,5774.103,305.435,6231.644,6231.644,306.821,"[18,13,18,13,19,12,19,15,18,14,17,15,16,15,15,14,14,15,14,13,15,15,15,14,14,14,13,13,12,13,13,12,11,11,11,10,11,9,11,10,10,9,11,8,10,8,11,6,11,7,12,5,0,0,12,4,12,4,12,3,12,2,12,3,12,3,12,2,12,2,13,1,13,1,14,1,13,1,13,1,13,0,13,1,14,0,14,0,13,0,13,1,13,1,13,1,13,1,13,1,13,1,13,2,12,2,0,0,10,0,11,0,10,-2,12,-2,11,-2,12,-2,12,-2,12,-2,13,-2,12,-3,14,-3,14,-3,13,-3,13,-3,14,-2,14,-4,13,-4,13,-3,13,-4,13,-4,13,-3,13,-4,13,-4,13,-6,14,-6,14,-7,0,0,13,-7,13,-8,13,-8,13,-8,14,-8,14,-9,14,-9,14,-9,14,-10,14,-11,15,-13,14,-11,14,-12,15,-13,16,-13,17,-14,17,-14,18,-14,19,-14,19,-13,21,-12,20,-12,21,-11,22,-13,23,-10,23,-9,0,0]"
CSI_DATA: 41,6,9,9,8,8,8,0,-33,-31,5768.395,5771.937,306.232,6282.759,6282.759,357.936,"[13,6,14,6,14,5,14,7,13,7,13,8,13,8,12,8,12,9,12,7,13,8,13,8,13,8,12,8,11,9,12,7,12,7,11,7,11,7,11,7,10,7,10,6,10,6,11,5,12,5,12,4,0,0,11,3,12,3,12,3,12,2,12,2,12,2,13,2,13,1,14,1,14,0,15,-1,15,-1,15,-1,16,-1,16,-1,17,-2,17,-2,18,-2,18,-2,19,-1,20,-1,20,0,21,0,23,-1,23,1,24,2,0,0,-7,13,-7,13,-5,12,-6,13,-5,11,-5,12,-4,10,-4,10,-4,9,-2,9,-2,9,-1,9,0,8,0,7,0,7,1,6,2,6,2,5,3,5,3,5,4,5,5,4,5,4,6,3,7,3,7,3,0,0,8,2,9,2,10,2,10,1,11,2,11,2,11,2,12,1,12,1,13,1,14,0,14,1,14,1,15,1,15,2,16,2,16,2,17,3,17,4,16,5,17,5,16,5,16,6,17,7,16,9,15,9,0,0]"
CSI_DATA: 42,7,9,9,8,8,8,0,-35,-39,5764.721,5768.264,311.35,6337.663,6337.663,412.840,"[6,-1,6,-1,7,-2,8,-1,7,-2,7,-1,7,-1,8,-1,8,-1,8,-2,9,-2,9,-3,9,-2,9,-2,10,-2,10,-3,10,-3,10,-3,10,-3,11,-3,11,-2,11,-3,11,-3,11,-4,12,-3,13,-4,0,0,12,-4,13,-3,14,-3,13,-3,13,-2,14,-2,14,-2,14,-1,13,-1,13,-2,14,-2,13,-1,12,-1,13,-1,12,-1,12,-2,12,-1,12,-1,11,-2,11,-1,11,-2,11,-1,11,-1,12,-2,12,-2,12,-2,0,0,1,-5,1,-5,0,-4,0,-4,-1,-3,-1,-3,-1,-3,-1,-2,-2,-2,-2,-1,-2,-1,-2,0,-3,0,-3,0,-3,1,-2,1,-3,2,-3,2,-3,3,-3,3,-3,4,-2,4,-3,4,-2,6,-2,6,-2,8,0,0,-1,8,-1,9,0,10,0,10,0,11,1,12,1,12,1,13,2,14,2,14,4,16,3,15,4,16,5,17,4,18,5,20,6,20,5,21,5,22,5,22,4,24,4,23,4,24,5,25,2,26,2,27,0,0]"
CSI_DATA: 43,5,9,9,8,8,8,0,-41,-34,5766.953,5770.495,313.358,6396.171,6396.171,471.348,"[-7,-2,-8,-3,-8,-2,-9,-3,-9,-2,-9,-2,-9,-3,-9,-3,-10,-3,-9,-2,-11,-2,-11,-2,-11,-1,-11,-1,-11,-2,-11,-1,-10,-1,-10,0,-11,0,-10,0,-11,0,-10,1,-10,1,-10,3,-10,4,-10,5,0,0,-10,6,-10,6,-11,8,-10,8,-11,9,-12,9,-13,10,-13,10,-13,10,-13,10,-13,11,-14,10,-14,10,-15,11,-14,10,-16,10,-14,11,-15,10,-15,9,-14,8,-15,8,-14,7,-15,7,-14,7,-14,6,-14,5,0,0,-6,-20,-7,-20,-7,-18,-6,-22,-5,-19,-6,-20,-5,-19,-5,-18,-5,-18,-5,-16,-5,-19,-5,-17,-5,-17,-5,-16,-5,-17,-6,-16,-6,-15,-5,-15,-6,-15,-6,-15,-5,-15,-6,-15,-4,-15,-6,-15,-6,-15,-6,-16,0,0,-6,-15,-6,-14,-6,-15,-6,-13,-6,-14,-6,-13,-5,-13,-6,-12,-6,-12,-6,-12,-7,-12,-7,-11,-7,-11,-8,-11,-8,-11,-9,-11,-9,-11,-9,-12,-10,-12,-9,-12,-9,-13,-10,-13,-9,-14,-9,-15,-8,-15,-8,-16,0,0]"
