CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 21,5,10,10,12,9,12,0,-32,-31,8727.404,8730.487,305.462,9191.779,9191.779,307.101,"[19,12,20,12,20,11,21,14,19,13,19,13,18,13,18,12,17,13,17,12,18,14,18,13,17,13,17,13,16,14,17,13,16,11,15,11,15,11,15,12,15,12,15,11,13,11,15,9,15,11,16,9,0,0,15,8,15,9,16,8,15,7,15,8,15,8,15,8,14,7,15,7,14,7,16,7,14,7,14,7,14,7,13,7,14,7,14,7,13,7,13,7,12,7,12,8,11,8,11,8,11,7,10,8,9,7,0,0,-16,-3,-16,-2,-16,0,-18,-1,-17,-1,-18,-2,-18,-2,-17,-1,-18,-2,-18,-1,-20,-1,-19,-1,-19,-1,-20,-1,-19,-3,-20,-1,-19,-1,-19,-2,-20,-1,-20,-3,-20,-4,-20,-3,-19,-5,-20,-2,-21,-4,-21,-3,0,0,-20,-4,-20,-5,-21,-4,-20,-5,-19,-5,-19,-6,-18,-6,-17,-6,-16,-6,-16,-6,-16,-5,-14,-6,-14,-5,-14,-5,-13,-4,-14,-4,-14,-3,-13,-3,-13,-3,-13,-2,-13,-2,-13,-2,-14,-2,-14,-1,-14,-2,-14,-2,0,0]"
CSI_DATA: 22,6,11,11,11,10,12,0,-42,-32,8728.846,8731.929,305.573,9246.664,9246.664,361.986,"[7,3,7,2,8,0,9,-1,9,-3,9,-3,9,-5,9,-7,10,-8,9,-9,10,-12,9,-14,10,-14,9,-15,9,-15,8,-18,7,-17,8,-18,7,-17,7,-18,8,-19,7,-18,7,-18,5,-18,6,-18,4,-19,0,0,3,-16,4,-16,3,-15,3,-13,3,-11,2,-11,4,-10,3,-9,3,-8,4,-7,5,-5,6,-4,7,-3,9,-1,9,1,10,2,13,4,13,5,14,7,15,8,15,11,16,12,18,14,20,15,19,18,19,19,0,0,12,-11,11,-11,9,-11,10,-11,9,-10,8,-10,7,-10,6,-9,6,-10,5,-10,5,-10,3,-10,2,-9,1,-9,1,-9,0,-10,-1,-8,-2,-8,-2,-8,-3,-8,-4,-8,-5,-8,-5,-8,-7,-7,-7,-8,-8,-7,0,0,-9,-7,-11,-7,-12,-6,-11,-6,-13,-6,-14,-7,-15,-6,-15,-7,-16,-6,-17,-7,-18,-7,-18,-7,-18,-7,-19,-8,-20,-9,-21,-9,-21,-9,-22,-10,-21,-12,-20,-12,-21,-14,-20,-14,-20,-15,-20,-14,-18,-17,-17,-17,0,0]"
CSI_DATA: 23,5,11,11,13,10,13,0,-32,-31,9467.365,9470.538,305.690,9931.730,9931.730,307.86,"[-15,-15,-16,-15,-16,-14,-17,-17,-16,-16,-15,-16,-14,-16,-14,-15,-14,-16,-14,-15,-15,-16,-15,-15,-14,-16,-14,-15,-12,-16,-14,-14,-13,-13,-12,-13,-13,-13,-12,-14,-11,-14,-12,-12,-11,-12,-13,-11,-13,-12,-13,-11,0,0,-13,-10,-12,-10,-14,-9,-13,-9,-13,-9,-13,-9,-12,-9,-12,-8,-13,-8,-12,-7,-14,-7,-12,-8,-13,-8,-13,-8,-12,-8,-13,-7,-13,-7,-13,-7,-12,-7,-11,-8,-11,-8,-11,-8,-10,-8,-11,-8,-9,-8,-9,-8,0,0,-1,15,0,15,1,15,1,17,1,16,1,17,1,17,1,17,1,17,2,16,2,19,2,18,2,18,2,19,0,19,2,19,2,19,1,18,2,19,0,19,0,19,0,19,-1,18,2,19,0,20,0,21,0,0,0,20,-1,19,-1,20,-1,18,-2,18,-2,18,-3,17,-2,17,-2,17,-2,15,-2,16,-2,14,-2,14,-2,14,-1,13,0,13,0,12,1,13,1,12,1,12,1,12,1,12,2,12,3,13,2,13,2,14,0,0]"
CSI_DATA: 24,6,12,12,12,11,13,0,-41,-32,9468.808,9471.981,305.713,9988.351,9988.351,363.707,"[3,-8,2,-8,0,-8,-1,-11,-3,-10,-4,-10,-5,-10,-6,-10,-7,-10,-9,-10,-11,-11,-12,-11,-13,-11,-14,-11,-14,-11,-16,-10,-16,-9,-16,-10,-17,-9,-17,-10,-16,-10,-17,-8,-15,-9,-16,-7,-16,-8,-16,-7,0,0,-14,-5,-13,-5,-13,-5,-11,-5,-10,-5,-10,-4,-9,-5,-8,-5,-7,-5,-5,-6,-4,-7,-3,-7,-3,-7,0,-9,1,-10,4,-11,5,-11,6,-13,7,-13,9,-14,11,-14,12,-15,14,-16,15,-17,17,-17,19,-18,0,0,7,14,7,13,7,12,7,13,7,11,7,10,7,9,6,8,7,8,7,6,7,7,7,5,8,5,8,4,7,4,8,2,7,1,7,1,8,0,8,-1,8,-1,7,-2,7,-3,7,-4,8,-5,8,-6,0,0,7,-7,8,-8,8,-9,8,-10,8,-10,8,-11,9,-12,8,-13,9,-13,9,-14,10,-16,10,-15,11,-16,11,-17,11,-16,13,-18,12,-17,14,-18,14,-18,15,-16,16,-17,17,-16,17,-16,18,-16,19,-14,19,-13,0,0]"
CSI_DATA: 25,4,3,3,2,2,14,0,-35,-31,10211.338,10214.172,305.424,10671.537,10671.537,306.892,"[11,13,11,12,11,11,11,13,10,12,9,12,9,11,8,11,8,11,8,10,8,11,8,10,8,10,8,10,7,10,8,9,7,8,7,8,7,7,7,8,7,8,7,8,6,8,7,7,7,8,7,7,0,0,6,6,6,6,6,5,6,5,5,4,6,4,6,3,6,2,6,2,6,1,7,0,8,1,8,0,9,0,9,0,10,0,11,-1,11,0,11,0,11,1,12,1,12,1,13,1,14,2,13,3,13,3,0,0,1,-9,0,-10,-1,-10,-1,-12,-1,-12,-2,-12,-2,-12,-2,-12,-2,-13,-3,-13,-3,-14,-4,-14,-4,-14,-4,-14,-3,-14,-4,-15,-4,-13,-4,-13,-5,-13,-5,-14,-5,-14,-6,-14,-6,-14,-9,-13,-8,-15,-10,-14,0,0,-10,-14,-10,-15,-11,-16,-11,-15,-11,-15,-11,-16,-11,-16,-11,-16,-12,-15,-13,-15,-15,-16,-14,-15,-14,-15,-15,-16,-15,-16,-17,-17,-18,-17,-18,-18,-17,-19,-17,-19,-17,-21,-16,-21,-17,-23,-19,-22,-16,-25,-15,-26,0,0]"
CSI_DATA: 26,5,12,12,14,11,14,0,-32,-32,10207.744,10210.578,305.666,10724.978,10724.978,360.333,"[17,13,17,13,18,11,19,15,17,13,17,14,17,14,16,13,16,14,16,13,18,14,18,13,17,14,17,13,16,15,17,13,16,12,15,12,16,13,15,13,15,13,15,12,13,13,15,11,16,12,16,11,0,0,15,10,14,11,16,10,15,9,14,11,15,11,14,11,14,10,14,10,13,9,14,9,13,9,13,9,13,10,12,9,13,9,12,9,11,9,10,9,9,8,9,9,9,8,8,8,9,8,8,7,7,7,0,0,-3,-16,-4,-17,-5,-16,-4,-18,-4,-17,-4,-17,-4,-17,-4,-17,-3,-18,-5,-17,-4,-19,-5,-19,-4,-19,-4,-18,-3,-19,-4,-19,-4,-19,-3,-18,-4,-18,-3,-18,-2,-19,-3,-18,-1,-18,-4,-18,-3,-19,-3,-20,0,0,-2,-18,-2,-18,-2,-18,-1,-17,0,-17,-1,-16,0,-16,0,-15,0,-15,-1,-14,-2,-15,-1,-13,-2,-12,-3,-12,-3,-12,-3,-13,-4,-12,-4,-12,-4,-13,-5,-13,-5,-14,-5,-13,-6,-13,-7,-14,-5,-15,-5,-16,0,0]"
CSI_DATA: 27,6,13,13,13,12,14,0,-41,-31,10209.188,10212.22,305.711,10791.454,10791.454,426.809,"[0,-6,-1,-7,-2,-7,-2,-9,-3,-8,-4,-8,-5,-9,-5,-9,-5,-9,-6,-9,-7,-11,-8,-10,-7,-11,-8,-11,-7,-12,-8,-11,-7,-11,-7,-11,-7,-11,-6,-11,-6,-11,-6,-10,-5,-10,-6,-9,-6,-8,-6,-8,0,0,-4,-6,-4,-5,-5,-5,-3,-4,-3,-3,-3,-2,-3,-2,-2,-1,-2,0,-1,1,-1,2,-1,3,-1,3,0,5,0,5,1,7,1,8,1,9,1,10,1,11,0,13,0,13,0,14,0,16,-2,16,-3,17,0,0,6,-15,5,-14,4,-15,4,-15,3,-13,3,-13,3,-13,2,-12,2,-12,0,-11,0,-12,-1,-11,-1,-11,-2,-10,-1,-10,-2,-10,-3,-9,-3,-8,-4,-8,-4,-7,-5,-7,-6,-7,-5,-6,-7,-5,-7,-5,-8,-5,0,0,-8,-3,-9,-3,-10,-2,-10,-1,-11,-1,-12,-1,-12,-1,-13,0,-14,0,-14,1,-16,1,-17,1,-17,1,-18,1,-19,1,-20,0,-21,0,-21,0,-21,-2,-22,-2,-22,-4,-22,-4,-22,-5,-23,-5,-22,-7,-21,-9,0,0]"
CSI_DATA: 28,6,14,14,15,13,16,0,-42,-31,11688.805,11691.963,305.663,12151.946,12151.946,307.293,"[-3,6,-1,6,0,6,0,8,1,7,2,7,3,8,4,7,5,8,6,7,7,8,8,8,9,8,9,8,9,9,10,8,10,7,10,7,11,7,10,8,10,8,10,7,9,7,10,5,10,6,9,5,0,0,8,4,7,4,7,4,6,3,5,3,4,3,3,3,3,3,1,2,0,2,-1,3,-2,2,-3,2,-5,2,-6,2,-8,2,-10,1,-11,1,-13,1,-14,0,-16,-1,-17,-2,-18,-1,-20,-1,-20,-4,-21,-4,0,0,8,-13,8,-13,6,-13,7,-13,6,-12,6,-12,5,-12,4,-11,4,-11,3,-11,3,-11,2,-11,1,-10,1,-10,1,-10,0,-10,-1,-9,-1,-9,-2,-9,-2,-9,-3,-9,-4,-9,-3,-8,-5,-8,-5,-9,-6,-8,0,0,-7,-8,-8,-8,-9,-8,-9,-7,-9,-8,-10,-8,-11,-8,-11,-8,-12,-8,-12,-8,-13,-9,-13,-10,-13,-10,-14,-10,-14,-11,-15,-11,-16,-12,-15,-12,-15,-13,-14,-14,-13,-15,-13,-15,-13,-17,-12,-16,-10,-18,-9,-18,0,0]"
CSI_DATA: 29,5,13,13,16,12,16,0,-34,-31,11687.357,11690.516,305.605,12203.106,12203.106,358.453,"[5,23,5,24,7,22,5,26,5,24,4,24,4,23,4,21,3,22,5,21,5,23,6,22,5,22,5,21,3,21,5,21,6,19,5,19,6,19,4,19,4,19,5,18,4,17,7,17,6,18,7,18,0,0,7,16,6,16,7,17,7,15,6,16,6,16,6,15,6,15,6,15,6,13,6,14,4,14,4,13,4,13,4,12,4,13,3,12,3,11,2,11,1,10,0,10,0,9,-1,8,0,8,-1,7,-1,6,0,0,12,4,13,4,13,2,15,3,14,2,15,2,14,2,14,1,15,2,15,1,17,1,17,0,18,0,17,1,17,2,18,0,17,0,17,1,18,0,18,1,18,1,18,0,18,2,19,-1,20,1,20,1,0,0,20,0,20,1,21,1,19,1,19,2,19,3,19,3,18,3,18,3,17,3,18,3,16,4,15,4,15,3,14,4,14,3,14,2,13,3,13,3,12,3,12,3,11,2,11,2,11,1,10,2,10,2,0,0]"
CSI_DATA: 30,6,15,15,16,14,17,0,-42,-30,12428.819,12431.965,305.822,12892.24,12892.24,307.378,"[2,-9,1,-9,0,-9,0,-11,-2,-10,-2,-10,-4,-10,-4,-9,-4,-10,-5,-9,-6,-10,-7,-10,-7,-10,-8,-10,-8,-10,-8,-9,-8,-9,-8,-8,-8,-8,-8,-8,-7,-8,-7,-7,-6,-7,-7,-6,-6,-5,-6,-5,0,0,-4,-3,-4,-3,-3,-2,-3,-2,-2,-1,-1,-1,0,-1,1,0,2,0,3,0,4,0,5,1,7,2,8,2,9,3,11,3,11,4,13,4,14,5,15,6,16,8,16,9,17,9,18,10,18,12,18,13,0,0,1,15,1,14,3,13,3,14,2,13,2,12,2,12,3,11,3,10,4,9,4,10,4,9,5,8,5,8,5,7,6,6,6,5,6,5,6,4,6,4,7,4,7,3,7,2,8,1,9,1,9,-1,0,0,9,-1,10,-2,11,-3,11,-3,12,-3,12,-4,13,-4,13,-5,13,-5,14,-6,16,-7,16,-6,16,-6,17,-6,17,-7,18,-7,19,-7,19,-6,20,-5,20,-4,21,-3,21,-3,22,-2,22,-2,22,0,22,1,0,0]"
CSI_DATA: 31,5,14,14,17,13,17,0,-33,-33,12427.370,12430.517,305.710,12939.799,12939.799,355.153,"[-19,-14,-20,-13,-20,-12,-21,-15,-20,-14,-19,-14,-19,-13,-18,-13,-18,-14,-18,-13,-19,-15,-19,-13,-18,-14,-18,-14,-17,-14,-18,-13,-17,-12,-16,-12,-17,-11,-16,-13,-16,-13,-15,-11,-14,-12,-16,-11,-15,-12,-16,-11,0,0,-15,-10,-15,-11,-15,-10,-14,-9,-13,-10,-14,-10,-13,-10,-12,-9,-12,-10,-12,-9,-12,-9,-10,-9,-10,-9,-10,-8,-9,-8,-9,-8,-9,-7,-8,-7,-7,-7,-7,-6,-6,-6,-6,-6,-6,-5,-5,-5,-5,-5,-5,-4,0,0,-6,12,-5,13,-4,13,-5,14,-5,14,-5,14,-5,14,-4,14,-5,15,-4,15,-5,17,-4,17,-5,17,-5,17,-6,16,-5,18,-5,17,-6,16,-5,17,-7,17,-7,17,-6,17,-7,16,-5,17,-7,17,-7,18,0,0,-7,17,-8,16,-8,17,-7,16,-8,15,-9,15,-9,15,-9,14,-8,13,-8,13,-8,13,-8,12,-8,11,-7,11,-7,11,-7,11,-6,10,-6,10,-6,9,-5,9,-5,9,-4,9,-4,9,-4,9,-4,9,-4,9,0,0]"
CSI_DATA: 32,5,15,15,18,14,18,0,-34,-33,13167.380,13170.509,305.656,13631.837,13631.837,307.191,"[4,21,5,21,7,20,5,23,4,21,4,21,4,20,4,19,3,20,4,19,3,21,4,20,4,20,3,19,2,19,4,19,4,18,3,17,4,17,3,17,2,17,3,17,2,15,4,15,3,16,4,16,0,0,4,14,3,14,4,14,4,13,3,13,3,13,3,13,3,12,3,12,2,11,2,11,1,10,1,10,1,10,1,9,1,9,1,9,1,8,1,8,1,7,0,6,0,5,0,6,1,5,0,4,0,4,0,0,2,14,2,14,4,14,3,15,4,15,4,15,4,15,4,15,4,15,5,15,4,17,5,17,5,17,4,17,3,17,5,18,5,16,4,17,4,16,3,17,3,17,3,17,2,17,4,16,3,18,3,18,0,0,3,17,2,17,3,17,2,17,1,16,1,17,1,15,0,15,0,15,1,14,0,14,0,12,0,12,0,11,0,11,1,11,1,11,1,10,2,9,2,9,2,9,3,9,3,9,3,9,3,9,3,9,0,0]"
CSI_DATA: 33,6,16,16,17,15,18,0,-42,-30,13168.830,13171.958,305.779,13674.482,13674.482,349.836,"[-6,5,-7,5,-5,7,-6,8,-4,8,-4,8,-3,9,-3,9,-3,10,-1,10,-1,12,0,12,0,13,1,12,0,12,2,12,2,12,1,11,3,11,1,12,2,11,2,11,1,10,2,9,2,9,2,8,0,0,1,6,0,5,1,4,0,3,-1,2,-1,2,-2,1,-2,0,-3,0,-4,-2,-6,-2,-6,-3,-8,-4,-9,-6,-10,-7,-12,-7,-13,-9,-14,-9,-14,-11,-15,-11,-17,-13,-17,-15,-18,-16,-19,-16,-18,-18,-18,-19,0,0,16,3,15,2,15,1,15,2,14,2,14,1,13,0,12,0,12,0,11,-1,12,-1,11,-2,11,-2,10,-2,9,-2,10,-4,9,-4,8,-4,8,-5,7,-5,7,-5,6,-6,7,-6,5,-8,6,-8,5,-9,0,0,5,-10,4,-10,4,-11,3,-11,4,-12,3,-13,3,-13,3,-14,3,-15,3,-16,3,-17,3,-17,3,-17,4,-18,4,-19,5,-20,5,-19,6,-20,7,-20,8,-19,9,-20,9,-19,10,-19,10,-20,13,-18,13,-17,0,0]"
CSI_DATA: 34,6,17,17,18,16,19,0,-41,-30,13908.774,13911.965,305.770,14371.904,14371.904,307.259,"[-3,-10,-5,-9,-7,-9,-8,-10,-10,-9,-10,-9,-12,-7,-12,-7,-14,-7,-15,-6,-18,-5,-19,-4,-20,-4,-20,-3,-20,-4,-22,-1,-20,0,-21,-1,-21,0,-22,-1,-21,-2,-21,1,-20,0,-19,3,-20,2,-18,2,0,0,-16,2,-15,3,-13,2,-11,2,-11,1,-10,0,-9,-1,-7,-2,-5,-3,-4,-5,-3,-6,-2,-7,0,-8,1,-12,3,-13,4,-16,6,-18,8,-19,10,-21,12,-22,14,-24,15,-26,18,-28,18,-30,22,-29,22,-31,0,0,-9,14,-8,13,-6,13,-7,13,-6,13,-6,12,-5,12,-4,11,-4,11,-3,11,-3,12,-2,11,-1,10,-1,10,-1,9,1,10,1,8,2,8,3,8,3,8,3,8,4,8,4,8,6,6,7,7,8,6,0,0,8,6,10,6,10,5,11,5,11,5,12,5,13,5,13,5,14,5,15,5,17,5,16,5,16,6,17,6,18,7,19,7,19,7,19,8,19,9,19,10,19,11,18,11,19,13,18,12,17,15,16,15,0,0]"
CSI_DATA: 35,5,16,16,19,15,19,0,-34,-33,13907.323,13910.514,305.728,14423.751,14423.751,359.106,"[18,-16,18,-16,16,-17,19,-17,18,-16,18,-16,17,-15,17,-15,17,-14,16,-15,18,-16,17,-15,17,-15,16,-15,17,-13,15,-16,14,-15,14,-14,13,-14,15,-13,15,-12,14,-13,14,-12,12,-13,14,-13,13,-14,0,0,12,-13,12,-12,12,-13,11,-12,11,-11,12,-11,11,-10,10,-10,11,-9,10,-9,10,-10,9,-8,9,-7,9,-7,8,-6,8,-7,8,-6,8,-5,7,-4,7,-3,7,-3,6,-3,6,-2,5,-2,4,-1,4,-1,0,0,-4,-14,-5,-14,-7,-14,-6,-16,-6,-14,-6,-15,-6,-15,-6,-15,-6,-15,-7,-15,-7,-18,-8,-17,-8,-17,-7,-16,-6,-17,-8,-18,-8,-16,-7,-17,-8,-17,-7,-17,-6,-18,-7,-17,-5,-17,-8,-17,-7,-18,-7,-18,0,0,-7,-17,-6,-18,-7,-17,-6,-17,-5,-17,-5,-17,-4,-16,-4,-16,-4,-16,-4,-15,-5,-16,-3,-14,-3,-13,-3,-13,-4,-13,-4,-12,-5,-12,-5,-12,-4,-12,-4,-11,-4,-11,-4,-10,-5,-11,-6,-11,-5,-11,-5,-11,0,0]"
CSI_DATA: 36,5,17,17,20,16,20,0,-34,-33,14647.336,14650.482,305.679,15111.834,15111.834,307.189,"[-8,-20,-9,-21,-11,-19,-10,-22,-9,-20,-9,-21,-9,-20,-9,-19,-9,-19,-9,-18,-9,-20,-9,-20,-9,-19,-9,-19,-8,-19,-9,-18,-9,-17,-8,-16,-9,-16,-8,-17,-8,-17,-9,-16,-7,-15,-9,-15,-8,-16,-9,-15,0,0,-9,-14,-8,-14,-9,-14,-8,-13,-7,-14,-7,-13,-7,-13,-6,-12,-6,-12,-6,-11,-6,-12,-5,-11,-5,-11,-5,-11,-4,-10,-4,-10,-4,-9,-3,-9,-3,-8,-2,-8,-2,-7,-2,-7,-1,-6,-1,-6,0,-5,0,-4,0,0,-7,11,-7,12,-5,13,-7,14,-6,13,-6,14,-6,14,-6,14,-6,14,-6,14,-7,16,-7,16,-7,16,-7,15,-8,15,-7,16,-7,16,-7,14,-7,16,-8,15,-9,15,-8,15,-9,13,-7,15,-9,15,-8,16,0,0,-8,15,-9,14,-9,16,-8,14,-9,14,-10,14,-10,13,-9,12,-9,12,-8,11,-9,12,-8,10,-8,10,-8,10,-7,10,-7,11,-7,9,-7,10,-6,9,-6,9,-6,9,-5,9,-5,9,-5,9,-5,9,-5,9,0,0]"
CSI_DATA: 37,6,18,18,19,17,20,0,-42,-30,14648.788,14651.934,305.772,15168.281,15168.281,363.636,"[-8,-5,-9,-3,-10,-2,-11,-2,-12,-1,-12,0,-13,2,-12,3,-15,4,-14,5,-16,7,-16,9,-16,10,-16,10,-16,10,-16,14,-14,13,-15,13,-15,14,-15,13,-15,13,-14,13,-13,12,-11,13,-11,14,-10,14,0,0,-9,11,-8,10,-8,10,-7,8,-7,7,-6,6,-6,5,-6,3,-6,2,-5,-1,-7,-2,-6,-4,-7,-6,-8,-10,-7,-11,-9,-15,-10,-16,-11,-19,-10,-21,-10,-23,-10,-27,-10,-29,-11,-31,-13,-34,-11,-35,-11,-37,0,0,7,-17,6,-17,3,-16,5,-18,4,-15,4,-16,3,-15,2,-14,2,-14,1,-13,1,-14,0,-13,-1,-13,-1,-12,-1,-12,-2,-12,-3,-11,-4,-10,-5,-10,-5,-10,-5,-10,-7,-9,-6,-9,-8,-8,-8,-9,-10,-8,0,0,-11,-7,-11,-7,-13,-7,-12,-6,-14,-6,-15,-6,-16,-6,-16,-6,-17,-6,-17,-6,-20,-7,-19,-7,-20,-7,-21,-8,-20,-8,-23,-10,-22,-9,-23,-10,-23,-11,-21,-12,-22,-13,-21,-14,-21,-14,-21,-15,-19,-18,-19,-18,0,0]"
CSI_DATA: 38,6,19,19,20,18,21,0,-42,-30,15393.93,15401.972,315.797,15861.959,15861.959,317.316,"[-1,8,1,9,3,8,4,10,5,10,7,10,7,9,9,9,10,9,11,9,13,10,14,9,15,9,16,8,16,8,17,7,16,6,16,6,17,6,15,5,16,5,15,4,13,5,14,2,14,3,13,3,0,0,10,1,9,1,8,0,6,1,5,1,3,0,1,0,0,2,-1,3,-3,5,-4,6,-7,5,-9,7,-12,9,-13,10,-15,13,-17,13,-18,15,-20,16,-22,16,-26,16,-27,16,-30,18,-32,20,-34,19,-35,20,0,0,14,6,14,6,13,4,14,5,12,4,12,4,12,3,12,3,11,3,10,1,12,1,11,0,10,0,9,-1,9,0,10,-2,9,-3,8,-3,8,-3,8,-4,8,-4,8,-5,7,-5,6,-7,7,-7,6,-9,0,0,6,-9,6,-10,5,-11,5,-11,5,-12,5,-12,6,-13,5,-14,5,-15,5,-16,6,-17,6,-17,6,-17,7,-18,8,-18,8,-19,8,-19,9,-19,10,-19,11,-18,13,-19,13,-17,14,-17,14,-18,16,-16,16,-15,0,0]"
CSI_DATA: 39,5,18,18,21,17,21,0,-34,-33,15391.639,15400.519,315.761,15910.420,15910.420,365.777,"[5,24,5,24,7,23,6,27,5,25,5,25,5,24,5,23,4,23,5,21,5,24,5,23,5,23,5,22,3,22,6,21,5,20,4,19,6,20,4,20,3,19,5,19,2,18,5,18,4,19,5,18,0,0,5,17,4,16,5,17,5,15,4,15,4,16,4,15,3,14,3,14,3,13,3,13,2,11,1,11,1,11,1,10,1,10,1,9,0,9,0,8,-1,7,-1,7,-1,5,-1,5,-1,5,-1,4,-1,3,0,0,8,-12,7,-13,6,-14,8,-15,7,-14,7,-15,7,-15,7,-15,7,-15,6,-15,8,-17,7,-17,8,-17,8,-16,9,-16,8,-18,7,-16,8,-16,8,-16,8,-16,9,-16,8,-16,9,-15,7,-16,9,-16,9,-17,0,0,8,-16,9,-16,9,-16,8,-15,9,-15,9,-14,9,-14,9,-13,9,-13,8,-13,9,-13,8,-12,8,-11,8,-12,7,-11,7,-12,6,-11,6,-11,5,-11,5,-10,5,-10,5,-10,5,-10,4,-11,5,-11,5,-11,0,0]"
CSI_DATA: 40,6,20,20,21,19,22,0,-41,-30,16128.790,16131.963,305.822,16591.834,16591.834,307.188,"[-7,-9,-8,-9,-11,-6,-12,-8,-12,-6,-12,-6,-14,-4,-15,-5,-16,-3,-16,-2,-19,-1,-20,0,-20,0,-19,1,-20,1,-21,3,-20,3,-19,3,-18,4,-19,3,-19,2,-18,3,-16,2,-15,5,-16,3,-14,4,0,0,-10,3,-10,3,-8,4,-7,2,-6,2,-5,0,-4,-2,-2,-2,-1,-3,1,-6,2,-7,3,-7,4,-10,6,-13,8,-13,9,-17,11,-18,14,-20,15,-22,17,-22,20,-24,21,-24,23,-25,24,-28,27,-27,28,-28,0,0,-12,-12,-12,-11,-12,-10,-12,-11,-12,-9,-11,-9,-11,-8,-11,-7,-11,-7,-10,-6,-11,-6,-11,-5,-11,-5,-10,-4,-10,-4,-11,-2,-10,-1,-9,-1,-9,0,-10,0,-10,1,-9,1,-9,2,-9,3,-10,4,-10,5,0,0,-9,6,-10,7,-10,8,-9,8,-10,8,-10,9,-10,10,-10,11,-10,11,-10,12,-11,14,-12,13,-12,13,-13,13,-13,14,-14,15,-15,15,-15,15,-16,15,-16,14,-18,14,-18,12,-19,12,-19,12,-21,10,-21,9,0,0]"
CSI_DATA: 41,5,19,19,22,18,22,0,-33,-33,16127.335,16130.508,305.712,16649.236,16649.236,364.590,"[-19,17,-19,18,-16,18,-20,19,-18,18,-19,18,-19,17,-18,16,-18,16,-17,16,-19,17,-18,17,-18,17,-17,16,-18,15,-16,17,-15,16,-15,14,-15,15,-15,14,-16,13,-14,14,-15,12,-13,14,-14,14,-14,14,0,0,-13,14,-12,13,-12,13,-11,12,-12,12,-12,12,-12,11,-11,10,-11,10,-10,10,-10,10,-10,8,-10,8,-10,8,-9,7,-9,7,-9,6,-9,6,-8,5,-7,4,-7,3,-6,3,-6,2,-5,2,-5,1,-4,1,0,0,-12,-10,-14,-10,-14,-9,-15,-11,-14,-10,-16,-10,-15,-10,-16,-9,-16,-10,-16,-9,-18,-11,-18,-10,-18,-11,-18,-11,-18,-12,-18,-11,-18,-11,-16,-11,-18,-11,-17,-12,-17,-13,-17,-12,-15,-13,-17,-11,-17,-13,-18,-13,0,0,-17,-12,-17,-12,-17,-13,-15,-12,-15,-13,-15,-13,-14,-13,-14,-12,-14,-13,-13,-11,-14,-12,-12,-11,-12,-11,-12,-11,-11,-10,-12,-10,-11,-9,-12,-9,-11,-9,-11,-9,-11,-9,-10,-8,-11,-8,-11,-7,-11,-8,-11,-8,0,0]"
CSI_DATA: 42,6,21,21,22,20,23,0,-42,-30,16868.751,16871.979,305.813,17331.938,17331.938,307.294,"[-7,1,-7,2,-6,4,-7,4,-6,4,-6,5,-6,6,-5,7,-5,8,-4,9,-4,10,-4,11,-3,11,-3,12,-4,12,-2,12,-2,11,-2,11,-2,11,-2,12,-2,11,-1,11,-1,10,0,10,-1,10,0,9,0,0,0,7,0,6,-1,6,0,5,-1,3,-1,3,-2,2,-3,1,-2,0,-3,-1,-5,-2,-4,-2,-6,-4,-8,-6,-8,-7,-7,-10,-11,-9,-11,-11,-12,-12,-14,-15,-13,-16,-12,-16,-14,-17,-15,-19,-15,-21,-15,-21,0,0,-14,8,-13,8,-11,8,-12,8,-10,8,-11,8,-10,8,-9,8,-9,8,-7,8,-8,9,-7,9,-6,9,-5,9,-5,8,-4,9,-3,9,-3,8,-1,8,-1,9,-1,9,0,9,0,9,2,8,3,10,4,9,0,0,4,10,5,10,6,10,7,10,7,10,8,10,9,10,9,11,10,11,11,11,12,12,11,12,11,13,12,14,12,14,13,15,13,15,13,16,13,17,12,17,11,19,11,18,10,19,10,19,8,21,7,21,0,0]"
