CSI_DATA: 11,13,2,2,2,2,2,0,-33,-41,1330.641,1339.307,412.662,1898.712,99.764,414.145,"[4,7,5,7,5,7,5,9,5,8,5,8,6,9,5,8,6,9,6,8,7,10,8,9,8,10,8,9,7,9,9,9,9,8,9,8,10,8,9,9,9,9,11,8,9,9,12,8,13,9,13,9,0,0,14,8,14,9,16,9,15,8,15,9,16,9,16,9,16,9,17,8,16,8,18,9,17,10,17,9,18,10,17,10,19,10,20,10,19,10,19,11,18,10,18,12,18,11,18,12,19,12,17,14,17,14,0,0,3,-10,3,-10,2,-11,3,-11,2,-10,2,-10,2,-10,1,-10,1,-10,0,-10,0,-11,-1,-10,-1,-10,-1,-10,-1,-10,-2,-11,-3,-10,-3,-10,-3,-10,-3,-10,-3,-11,-4,-11,-3,-11,-5,-10,-5,-12,-5,-12,0,0,-5,-12,-6,-12,-7,-12,-6,-12,-6,-12,-6,-12,-7,-13,-6,-13,-6,-13,-6,-13,-7,-14,-6,-13,-5,-13,-5,-14,-5,-14,-6,-14,-5,-14,-4,-14,-3,-13,-2,-13,-1,-14,-1,-12,-1,-12,-1,-12,1,-12,1,-11,0,0]"
CSI_DATA: 12,3,2,2,3,1,3,0,-27,-35,2042.857,2052.411,19.563,2245.574,346.862,21.08,"[5,13,5,13,7,12,6,15,5,13,4,13,5,12,5,12,5,12,6,11,6,13,7,12,7,12,7,11,6,11,9,12,8,10,7,11,9,10,8,11,8,11,9,10,7,11,10,9,11,11,11,11,0,0,11,10,11,11,12,11,12,10,10,11,11,11,11,11,11,11,11,12,11,11,12,12,11,11,11,11,11,12,10,13,11,13,11,13,10,13,9,13,9,12,8,13,8,13,8,13,8,13,6,13,6,13,0,0,12,3,12,1,12,-1,13,-1,12,-1,12,-2,12,-3,11,-3,11,-4,11,-5,12,-6,11,-7,11,-7,10,-7,10,-6,10,-9,9,-8,9,-8,9,-8,9,-8,9,-8,8,-8,8,-8,7,-9,8,-8,8,-8,0,0,7,-8,7,-7,7,-7,7,-6,7,-5,7,-4,7,-4,7,-3,7,-3,7,-2,8,-2,7,0,8,0,8,1,8,2,9,3,9,4,9,4,9,6,9,6,9,8,9,9,9,10,11,11,10,12,9,13,0,0]"
CSI_DATA: 13,9,4,4,3,3,3,0,-48,-51,2054.478,2064.32,115.447,2341.311,95.737,116.745,"[2,8,2,8,3,8,4,9,3,9,3,9,4,9,4,9,4,9,5,8,5,10,6,9,6,10,6,9,6,9,8,9,9,8,8,8,9,7,9,8,9,9,10,8,10,8,11,6,12,8,13,7,0,0,14,6,15,7,17,6,16,5,16,7,17,7,17,7,17,6,19,6,18,6,20,6,19,7,19,7,20,7,21,7,22,7,22,8,21,9,21,9,20,9,20,10,19,10,19,11,20,11,18,13,17,13,0,0,-19,-3,-19,-2,-18,-1,-21,-3,-18,-2,-18,-3,-17,-3,-16,-3,-16,-3,-16,-3,-17,-3,-16,-2,-16,-3,-15,-2,-14,-3,-15,-1,-14,-1,-14,-1,-14,-1,-14,-2,-14,-2,-13,-1,-13,-2,-13,0,-14,0,-13,0,0,0,-12,0,-13,0,-13,1,-13,1,-13,1,-12,1,-12,1,-12,1,-12,2,-11,2,-11,3,-12,3,-12,3,-12,3,-12,3,-13,4,-13,4,-14,5,-14,4,-13,3,-15,3,-15,2,-16,1,-16,2,-16,-1,-16,-1,0,0]"
CSI_DATA: 14,11,4,4,3,3,3,0,-44,-36,2070.155,2079.709,212.586,2438.514,97.203,213.948,"[5,15,5,14,7,13,6,14,6,13,6,12,6,12,6,10,6,11,7,8,7,9,8,7,7,6,8,5,8,5,9,3,8,1,8,0,9,-1,9,-1,10,-2,9,-4,10,-4,10,-7,12,-8,11,-9,0,0,12,-10,13,-12,13,-13,12,-13,13,-13,14,-13,14,-15,14,-15,14,-15,15,-15,16,-18,16,-14,16,-16,17,-16,18,-15,18,-16,19,-16,18,-14,19,-12,17,-11,19,-10,19,-9,19,-8,18,-7,18,-5,17,-4,0,0,-9,-2,-9,-1,-9,0,-10,0,-10,0,-10,0,-10,0,-10,1,-10,0,-10,1,-11,1,-11,2,-11,2,-11,2,-11,2,-11,3,-10,3,-11,3,-11,4,-12,3,-12,3,-12,4,-11,3,-11,5,-12,4,-12,5,0,0,-12,5,-12,5,-13,6,-12,6,-13,5,-13,5,-13,5,-13,5,-13,5,-13,5,-13,6,-13,5,-13,5,-13,5,-13,5,-14,6,-14,5,-14,5,-14,5,-14,4,-15,4,-14,3,-15,3,-15,3,-15,2,-15,2,0,0]"
CSI_DATA: 15,12,3,3,3,3,3,0,-28,-32,2064.854,2074.408,313.54,2538.949,100.435,314.383,"[8,0,8,0,8,-2,9,-2,8,-2,7,-2,8,-2,7,-3,7,-3,6,-4,7,-5,6,-6,6,-6,6,-6,6,-6,5,-8,4,-7,4,-7,3,-8,4,-8,4,-9,3,-10,3,-9,1,-11,2,-12,1,-12,0,0,-1,-13,0,-14,-1,-16,-2,-15,-1,-15,-1,-16,-1,-17,-2,-17,-2,-18,-2,-18,-3,-20,-2,-19,-3,-20,-3,-21,-2,-21,-3,-23,-3,-23,-2,-22,-1,-23,0,-22,1,-23,1,-23,2,-23,1,-24,3,-23,4,-23,0,0,-4,15,-3,15,-2,14,-4,16,-4,15,-4,15,-4,14,-4,13,-5,13,-4,12,-5,14,-4,13,-4,13,-3,12,-5,13,-3,12,-2,11,-3,11,-2,11,-3,11,-3,11,-2,11,-2,10,-1,10,-2,12,-1,12,0,0,0,11,0,11,0,12,0,11,0,11,0,12,0,11,0,11,0,11,0,11,1,12,0,11,0,11,0,11,0,11,0,12,0,12,0,12,-1,12,-1,11,-2,12,-2,11,-2,12,-2,12,-3,11,-4,11,0,0]"
CSI_DATA: 16,13,3,3,3,3,3,0,-33,-42,2070.634,2080.189,412.776,2638.748,99.799,414.182,"[7,1,7,0,8,-1,9,0,8,0,8,0,9,0,8,-1,9,-1,9,-2,10,-2,10,-3,10,-3,10,-3,10,-3,11,-5,10,-5,10,-5,10,-6,11,-5,11,-6,11,-7,11,-6,11,-9,13,-9,13,-10,0,0,12,-11,14,-11,14,-13,13,-13,14,-11,15,-12,15,-12,15,-12,15,-14,14,-14,16,-15,15,-14,16,-14,16,-14,17,-14,17,-15,17,-16,17,-15,18,-14,17,-13,19,-13,19,-13,20,-13,20,-14,20,-12,20,-12,0,0,6,-6,6,-6,6,-7,6,-6,5,-6,5,-6,5,-6,4,-6,4,-6,4,-6,4,-7,3,-7,3,-8,2,-8,3,-8,1,-9,1,-9,1,-9,0,-9,0,-9,1,-10,0,-10,1,-10,-1,-10,0,-11,-1,-11,0,0,-1,-12,-2,-12,-2,-12,-3,-12,-2,-12,-2,-13,-2,-13,-2,-13,-2,-13,-2,-13,-3,-14,-2,-13,-2,-14,-1,-14,-2,-14,-1,-14,-1,-14,0,-14,0,-14,1,-13,2,-13,2,-12,3,-12,2,-12,3,-11,3,-10,0,0]"
CSI_DATA: 17,9,5,5,4,4,4,0,-48,-51,2794.485,2803.105,115.409,3081.351,442.603,116.777,"[-3,9,-2,9,-1,10,-2,11,-2,11,-2,10,-1,10,-1,10,-1,11,0,10,-1,12,0,11,0,11,1,11,0,11,2,12,2,11,3,11,4,11,3,12,3,12,5,12,4,12,6,12,6,13,7,13,0,0,8,12,9,14,10,14,11,13,10,13,11,14,11,14,11,14,12,14,12,16,14,17,12,16,12,16,12,16,13,18,14,17,14,19,13,18,13,19,12,18,11,20,10,19,9,21,10,21,7,20,7,20,0,0,6,15,7,15,7,14,6,16,6,14,6,15,5,13,5,13,4,13,5,11,6,13,6,12,5,12,6,12,5,12,6,11,6,10,5,10,6,10,6,10,6,10,6,10,5,10,7,9,7,10,8,11,0,0,8,10,7,9,8,9,7,8,8,9,8,8,8,9,8,8,7,8,7,7,8,7,8,7,8,7,9,7,9,7,10,8,10,7,10,9,10,9,9,9,9,10,9,10,10,11,10,11,8,12,7,13,0,0]"
CSI_DATA: 18,11,5,5,4,4,4,0,-45,-36,2810.182,2818.802,212.564,3179.123,97.772,214.549,"[-19,-7,-19,-6,-19,-4,-20,-7,-18,-6,-17,-5,-17,-5,-15,-4,-15,-3,-14,-2,-15,-2,-13,-1,-13,-1,-12,0,-11,0,-11,3,-9,4,-9,4,-8,5,-8,6,-8,6,-7,8,-7,8,-6,9,-6,10,-6,12,0,0,-4,13,-5,15,-5,15,-3,16,-4,16,-5,17,-5,18,-5,17,-5,18,-5,18,-5,20,-7,18,-6,18,-7,18,-7,19,-8,20,-8,19,-8,18,-9,17,-9,15,-10,15,-11,14,-12,13,-11,13,-13,10,-12,9,0,0,2,-9,2,-9,1,-9,2,-10,1,-9,1,-10,1,-10,1,-10,1,-10,0,-10,0,-11,-1,-11,-1,-11,-1,-11,0,-11,-1,-12,-1,-11,-1,-11,-1,-12,-1,-12,0,-12,-1,-12,-1,-11,-3,-12,-2,-13,-3,-13,0,0,-3,-13,-2,-13,-3,-14,-3,-13,-2,-14,-2,-14,-2,-14,-2,-13,-2,-14,-2,-13,-3,-14,-2,-13,-2,-13,-2,-14,-2,-13,-2,-15,-2,-14,-2,-15,-1,-14,0,-14,0,-15,0,-14,0,-14,-1,-14,1,-14,1,-15,0,0]"
CSI_DATA: 19,12,4,4,4,4,4,0,-28,-35,2804.891,2813.511,313.22,3278.94,99.817,314.366,"[3,-10,3,-10,1,-10,2,-11,1,-10,1,-10,0,-10,0,-10,-1,-10,-2,-9,-2,-11,-3,-10,-3,-10,-4,-9,-4,-9,-6,-10,-6,-9,-6,-9,-7,-8,-7,-8,-8,-9,-9,-8,-8,-8,-10,-7,-11,-8,-12,-8,0,0,-14,-7,-15,-8,-16,-7,-16,-6,-16,-7,-17,-7,-18,-7,-18,-8,-19,-6,-19,-7,-22,-8,-20,-9,-21,-9,-21,-9,-23,-9,-24,-10,-25,-10,-23,-10,-23,-11,-22,-11,-23,-14,-22,-13,-22,-15,-23,-14,-20,-16,-20,-16,0,0,0,12,0,12,1,11,0,12,0,11,0,12,0,11,0,10,-1,11,0,10,0,11,1,10,1,10,1,10,0,10,1,9,1,9,1,8,1,9,1,9,0,9,1,9,1,8,3,8,2,9,3,9,0,0,3,9,2,9,3,9,3,8,2,9,2,9,2,9,2,9,2,9,3,8,3,9,3,8,3,8,3,9,2,8,3,9,2,9,2,9,2,9,1,9,1,9,1,9,1,9,1,9,0,9,-1,9,0,0]"
CSI_DATA: 20,13,4,4,4,4,4,0,-33,-41,2810.666,2819.287,412.783,3378.727,99.787,414.153,"[-9,0,-9,0,-9,2,-11,1,-10,1,-10,1,-10,2,-10,2,-10,2,-10,3,-11,3,-11,4,-12,4,-11,4,-11,4,-12,6,-11,6,-11,6,-11,7,-12,7,-12,8,-12,9,-12,7,-12,10,-14,10,-13,11,0,0,-12,12,-15,13,-14,14,-13,14,-14,12,-15,14,-15,14,-15,14,-15,15,-15,14,-17,15,-17,13,-16,14,-16,14,-17,15,-17,16,-17,16,-17,15,-17,14,-16,13,-18,13,-17,13,-18,13,-19,13,-19,11,-19,11,0,0,3,8,3,8,3,8,4,9,3,8,4,8,4,7,4,7,5,7,5,6,6,7,6,7,7,6,7,6,7,7,8,6,8,5,8,6,9,5,9,6,9,6,9,6,9,6,10,4,11,5,12,5,0,0,12,5,12,5,13,5,12,5,12,6,13,5,13,6,13,5,13,6,13,5,15,5,14,6,14,6,14,6,13,6,14,7,13,7,13,7,12,8,11,8,11,8,11,8,10,8,10,8,9,8,8,8,0,0]"
CSI_DATA: 21,9,6,6,5,5,5,0,-48,-51,3534.449,3543.102,115.463,3821.416,442.689,116.849,"[-7,-8,-8,-8,-9,-7,-10,-8,-8,-8,-10,-8,-9,-7,-9,-7,-10,-8,-10,-7,-11,-8,-11,-7,-12,-7,-11,-6,-11,-7,-13,-6,-12,-4,-12,-5,-13,-4,-13,-5,-13,-5,-14,-4,-13,-4,-14,-2,-16,-2,-16,-2,0,0,-16,0,-18,-1,-19,0,-17,1,-18,0,-19,0,-19,1,-19,1,-20,2,-19,1,-22,2,-21,0,-22,1,-22,1,-22,1,-25,1,-24,1,-23,0,-23,-1,-22,-1,-24,-2,-23,-2,-23,-3,-24,-3,-23,-5,-22,-6,0,0,2,-17,2,-17,1,-17,2,-18,2,-16,3,-16,3,-15,2,-14,2,-14,1,-14,3,-15,2,-14,1,-14,1,-13,2,-13,1,-14,0,-14,1,-13,0,-13,0,-13,1,-14,0,-13,1,-13,-1,-13,-1,-13,-1,-14,0,0,-2,-13,-1,-14,-1,-13,-1,-12,-1,-12,-1,-12,-1,-12,-1,-12,-2,-12,-2,-12,-3,-12,-2,-11,-3,-12,-3,-12,-3,-12,-3,-14,-4,-13,-3,-13,-3,-14,-2,-13,-2,-15,-2,-15,-1,-15,-2,-15,1,-15,2,-16,0,0]"
CSI_DATA: 22,11,6,6,5,5,5,0,-60,-36,3550.166,3558.819,212.574,3918.41,96.994,213.843,"[53,17,64,13,64,5,61,24,39,27,47,20,62,15,42,9,60,9,39,5,50,3,41,-6,51,5,29,4,36,11,33,1,24,-21,27,15,19,-28,18,-12,28,4,14,-17,17,-6,-20,-56,-7,-36,-9,-29,0,0,-7,-70,4,-61,-11,-67,-16,-54,8,-46,-1,-57,-17,-63,-11,-58,-8,-62,7,-69,13,-52,7,-60,21,-50,9,-56,13,-39,-13,-69,-15,-65,22,-28,13,-48,23,-28,11,-44,9,-34,24,-32,15,-44,17,-10,41,4,0,0,0,9,1,9,2,9,2,10,2,9,2,10,2,9,2,9,2,10,3,9,3,10,4,10,4,10,4,10,4,10,5,11,5,10,4,10,5,10,5,11,5,11,5,11,4,11,6,10,6,12,7,12,0,0,7,11,6,12,7,12,7,11,6,12,6,12,6,12,6,12,7,12,6,12,7,12,6,12,6,12,6,13,6,12,7,14,6,13,6,13,6,13,5,13,4,14,4,13,4,14,5,13,3,14,2,14,0,0]"
CSI_DATA: 23,12,5,5,5,5,5,0,-61,-34,3544.885,3553.538,313.11,4018.914,100.504,314.347,"[22,-26,44,-14,30,-55,50,-37,49,-15,24,-47,40,-38,38,-21,36,-33,9,-17,38,-67,20,-59,20,-42,42,-36,29,-40,30,-82,-6,-28,8,-30,-32,-55,42,-24,46,-43,6,-49,27,-11,-8,-42,17,-66,16,-38,0,0,-13,-53,0,-60,16,-56,-9,-65,3,-45,9,-78,-2,-68,25,-31,12,-40,-1,-3,13,-49,41,-14,-2,-50,1,-34,1,-55,-6,-26,2,-53,7,-38,-24,-50,3,-40,-3,-33,23,-43,1,-18,2,-40,10,-30,-7,-43,0,0,9,7,9,7,10,6,10,7,9,7,9,7,9,6,9,6,9,6,9,5,9,6,9,6,9,5,9,5,8,5,9,4,9,4,8,4,8,4,8,4,8,4,9,3,8,4,9,2,9,3,9,2,0,0,9,2,10,2,10,1,10,2,9,2,10,2,10,2,9,2,10,2,10,2,10,1,9,2,9,2,10,2,10,2,10,2,10,2,10,3,10,3,10,3,10,3,9,3,9,4,10,4,9,5,9,5,0,0]"
