CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 100,7,23,23,48,22,22,0,-40,-45,16119.615,16128.996,6.300,16717.07,16717.07,433.166,"[0,-16,-2,-15,-2,-15,-3,-16,-3,-15,-4,-14,-4,-14,-4,-12,-5,-12,-5,-11,-6,-12,-6,-10,-6,-10,-6,-9,-5,-9,-5,-8,-5,-8,-4,-7,-4,-7,-3,-8,-2,-8,-2,-8,0,-8,0,-8,2,-9,3,-10,0,0,5,-10,6,-10,8,-12,8,-12,11,-14,12,-14,13,-15,14,-16,15,-18,15,-18,17,-22,18,-21,18,-23,20,-25,19,-25,21,-27,22,-28,23,-31,24,-31,24,-31,25,-31,26,-31,27,-32,27,-35,28,-33,29,-33,0,0,-2,17,-1,17,0,16,0,18,0,16,0,17,0,16,1,15,1,15,2,14,2,16,3,15,3,14,3,14,2,14,3,13,3,12,3,12,4,12,4,11,4,11,4,10,4,10,5,9,6,9,6,8,0,0,6,7,7,6,7,6,7,4,8,4,9,3,9,3,10,2,11,2,11,1,13,0,13,0,14,0,16,0,16,1,18,1,18,1,20,2,20,3,20,4,21,5,20,6,20,7,22,8,20,10,20,11,0,0]"
CSI_DATA: 101,3,23,23,44,22,23,0,-29,-27,16861.678,16874.389,22.710,17048.26,17048.26,24.184,"[10,-10,10,-11,10,-12,11,-12,11,-12,11,-12,12,-12,12,-12,12,-12,11,-12,12,-14,11,-14,12,-14,12,-14,13,-13,12,-15,11,-14,11,-14,11,-15,12,-14,13,-14,12,-15,12,-14,10,-16,11,-16,11,-17,0,0,11,-16,11,-17,11,-17,10,-17,11,-16,12,-16,12,-16,12,-15,12,-16,11,-15,11,-17,11,-15,11,-15,12,-14,11,-14,11,-14,12,-13,11,-12,11,-11,11,-10,11,-10,10,-9,10,-9,9,-9,8,-8,8,-7,0,0,0,-9,-1,-10,-2,-10,-3,-11,-3,-10,-3,-10,-4,-11,-4,-11,-4,-11,-5,-11,-6,-12,-7,-12,-7,-12,-7,-12,-7,-12,-9,-13,-8,-12,-8,-12,-10,-12,-9,-12,-9,-13,-10,-12,-10,-13,-12,-11,-12,-13,-13,-12,0,0,-13,-12,-14,-13,-15,-12,-15,-12,-15,-12,-16,-14,-16,-14,-16,-13,-16,-13,-16,-14,-18,-14,-16,-14,-17,-15,-17,-15,-17,-15,-17,-16,-17,-16,-16,-16,-16,-17,-14,-17,-14,-18,-12,-17,-13,-18,-13,-18,-11,-18,-10,-18,0,0]"
CSI_DATA: 102,6,22,22,36,21,23,0,-40,-46,16862.451,16875.162,316.767,17342.150,17342.150,318.308,"[16,13,16,12,16,10,15,12,14,10,14,11,13,9,12,9,11,8,10,7,10,7,10,6,9,6,8,4,8,4,7,3,6,2,6,2,5,2,4,2,3,1,2,1,1,1,1,0,0,0,-1,0,0,0,-3,0,-4,-1,-5,0,-5,-1,-7,-1,-7,-1,-9,-1,-9,0,-10,-1,-11,0,-12,0,-13,-1,-14,0,-15,-1,-15,0,-17,0,-17,1,-19,0,-20,0,-19,0,-21,-1,-22,-1,-22,-1,-24,-1,-23,-2,-25,-3,0,0,-13,-9,-11,-8,-10,-8,-9,-8,-8,-7,-7,-6,-5,-6,-4,-5,-3,-4,-3,-3,-2,-2,-1,-1,-1,-1,-1,0,0,1,1,1,0,1,1,2,1,2,2,3,2,4,3,4,3,4,4,4,5,5,5,5,0,0,6,5,7,6,8,6,8,7,8,6,9,8,9,8,10,8,10,9,10,9,12,9,11,9,11,9,11,9,12,9,12,9,13,9,12,9,13,9,12,9,13,10,14,9,15,10,16,9,16,12,16,12,0,0]"
CSI_DATA: 103,4,24,24,44,23,23,0,-32,-30,16862.457,16875.168,316.948,17389.52,17389.52,365.210,"[2,10,2,10,3,9,3,10,3,9,3,9,3,9,4,8,4,8,5,8,6,8,6,7,6,7,6,7,6,7,7,6,7,5,7,6,7,5,7,5,7,5,8,5,8,4,9,3,9,3,10,2,0,0,10,2,11,1,11,0,11,0,12,0,12,0,13,0,13,0,14,-1,14,-1,16,-2,16,-1,16,-1,17,-1,18,-1,18,-1,19,0,19,1,20,2,19,3,19,4,19,4,19,5,20,4,19,6,18,7,0,0,0,14,1,14,2,13,1,14,1,13,1,13,1,13,1,12,1,12,2,11,3,13,4,12,4,12,4,11,4,11,5,11,5,10,5,10,6,10,6,10,6,10,7,9,7,9,9,8,9,9,10,8,0,0,11,7,12,8,13,7,13,6,13,7,15,7,15,8,15,7,16,7,16,7,18,6,17,7,18,7,19,8,19,9,21,9,21,9,21,10,21,11,20,12,20,13,19,14,20,14,21,14,19,17,19,17,0,0]"
CSI_DATA: 104,7,24,24,50,23,23,0,-40,-45,16858.957,16871.668,317.271,17443.395,17443.395,419.553,"[-11,9,-10,11,-8,11,-8,11,-8,10,-7,11,-6,11,-5,10,-5,10,-3,10,-3,10,-3,9,-2,9,-2,9,-3,8,-1,8,-2,7,-2,7,-2,6,-3,5,-3,5,-4,5,-5,4,-5,5,-7,3,-7,4,0,0,-9,3,-11,2,-12,2,-12,2,-15,2,-16,0,-18,0,-19,1,-20,1,-21,2,-23,4,-24,2,-25,3,-28,3,-27,3,-30,4,-31,5,-33,5,-34,4,-33,4,-36,3,-36,2,-37,5,-39,6,-38,4,-40,3,0,0,1,15,2,14,3,13,3,15,3,14,2,13,3,13,3,13,2,13,3,12,4,13,4,12,4,12,4,11,3,11,5,11,4,10,4,10,5,10,4,10,4,10,5,9,4,9,5,8,5,8,6,8,0,0,6,7,7,6,7,5,7,5,7,4,7,4,8,4,8,3,9,3,10,3,11,2,11,2,12,2,13,2,13,3,15,2,15,3,15,4,16,5,15,6,16,7,16,8,16,9,16,9,15,11,14,12,0,0]"
CSI_DATA: 105,5,22,22,36,21,23,0,-37,-30,16427.948,16872.980,317.926,17501.148,17501.148,477.306,"[-7,-10,-8,-10,-8,-10,-8,-11,-9,-11,-8,-12,-9,-12,-9,-11,-9,-12,-9,-11,-10,-13,-10,-13,-10,-13,-9,-14,-9,-14,-10,-14,-9,-13,-9,-13,-10,-13,-10,-13,-10,-13,-11,-13,-10,-13,-13,-13,-12,-14,-13,-14,0,0,-14,-14,-13,-15,-15,-15,-14,-15,-13,-16,-14,-16,-14,-17,-13,-16,-13,-17,-12,-16,-12,-17,-10,-17,-10,-17,-10,-16,-9,-16,-9,-15,-10,-15,-8,-14,-8,-13,-8,-12,-8,-11,-7,-11,-8,-10,-9,-10,-8,-9,-10,-9,0,0,-16,-12,-16,-11,-17,-10,-17,-11,-17,-11,-17,-11,-17,-11,-16,-11,-17,-11,-17,-10,-19,-11,-18,-10,-18,-10,-18,-9,-18,-10,-20,-9,-18,-8,-18,-9,-19,-8,-19,-9,-19,-9,-19,-8,-19,-9,-19,-7,-20,-8,-20,-7,0,0,-20,-6,-21,-6,-21,-6,-21,-6,-20,-6,-22,-6,-22,-6,-21,-6,-22,-5,-22,-6,-23,-5,-22,-6,-23,-6,-23,-6,-23,-7,-24,-6,-24,-6,-23,-7,-23,-8,-23,-8,-23,-9,-22,-9,-23,-11,-23,-10,-22,-12,-21,-13,0,0]"
CSI_DATA: 106,3,24,24,46,23,24,0,-29,-27,17601.920,17614.561,22.835,17788.304,17788.304,24.463,"[-15,-6,-16,-6,-16,-5,-18,-7,-17,-6,-18,-7,-18,-7,-18,-7,-18,-8,-17,-6,-20,-7,-20,-6,-20,-6,-20,-6,-20,-7,-21,-6,-20,-6,-19,-6,-21,-5,-21,-6,-20,-7,-20,-6,-19,-6,-21,-4,-22,-5,-22,-4,0,0,-21,-4,-22,-4,-23,-4,-21,-3,-22,-4,-22,-4,-22,-5,-21,-4,-22,-5,-21,-4,-22,-4,-21,-5,-21,-5,-21,-5,-19,-5,-20,-5,-19,-5,-18,-6,-17,-6,-16,-7,-15,-7,-15,-7,-14,-6,-13,-5,-12,-6,-12,-5,0,0,6,8,7,6,8,6,9,6,9,6,9,6,10,5,10,5,11,5,11,5,13,5,13,4,14,4,14,4,14,4,15,2,14,1,15,2,15,2,16,2,16,1,17,0,17,1,17,-1,18,0,18,-1,0,0,19,-2,19,-3,20,-3,20,-4,20,-3,21,-3,21,-4,21,-4,22,-5,22,-4,24,-5,23,-3,23,-4,23,-4,23,-4,24,-4,24,-3,24,-2,24,-2,24,-1,24,0,23,0,23,1,23,1,22,4,22,3,0,0]"
CSI_DATA: 107,6,23,23,38,22,24,0,-40,-44,17602.694,17615.336,316.722,18082.128,18082.128,318.287,"[-6,19,-6,20,-5,18,-6,19,-6,17,-5,17,-5,15,-4,14,-4,14,-3,12,-4,12,-3,11,-2,10,-2,9,-2,9,-1,7,0,6,-1,5,-1,5,-1,4,-1,3,0,3,-1,1,-1,0,-1,0,-1,-1,0,0,-1,-3,-2,-4,-2,-5,-2,-5,-2,-6,-3,-7,-3,-7,-4,-8,-5,-9,-5,-10,-6,-11,-5,-11,-7,-12,-7,-14,-6,-14,-8,-15,-8,-15,-9,-17,-9,-18,-8,-18,-9,-19,-9,-20,-9,-21,-10,-22,-9,-24,-9,-24,0,0,6,10,4,9,4,8,3,8,2,6,1,5,1,4,0,3,0,1,-1,0,-1,-1,-1,-1,-2,-3,-1,-3,-1,-5,-2,-5,-1,-6,0,-6,-1,-6,-1,-7,-1,-8,-1,-9,-1,-9,-2,-9,-2,-11,-2,-11,0,0,-2,-11,-3,-12,-3,-12,-3,-12,-3,-14,-3,-14,-4,-14,-4,-15,-3,-15,-3,-15,-5,-15,-4,-15,-3,-15,-4,-14,-4,-16,-4,-16,-5,-15,-5,-16,-5,-15,-5,-15,-7,-16,-5,-15,-7,-14,-8,-16,-7,-19,-7,-18,0,0]"
CSI_DATA: 108,4,25,25,46,24,24,0,-33,-31,17602.700,17615.342,316.975,18136.802,18136.802,372.961,"[12,-1,12,-2,11,-3,11,-3,11,-3,11,-3,10,-4,10,-4,10,-4,9,-5,10,-6,9,-6,9,-6,8,-7,9,-7,8,-8,7,-8,7,-8,7,-9,7,-9,7,-9,6,-9,6,-9,5,-10,5,-11,4,-11,0,0,3,-11,3,-13,3,-13,2,-13,2,-14,2,-15,1,-16,1,-16,1,-16,1,-17,1,-19,1,-18,2,-19,2,-20,2,-20,2,-21,2,-22,3,-22,4,-22,5,-22,6,-22,7,-21,8,-22,7,-22,9,-21,10,-20,0,0,-8,-15,-8,-15,-9,-14,-9,-15,-8,-14,-8,-14,-8,-13,-8,-13,-9,-13,-8,-12,-10,-12,-10,-11,-10,-11,-10,-11,-10,-11,-11,-10,-11,-9,-11,-9,-12,-8,-12,-8,-12,-8,-12,-7,-12,-8,-13,-6,-14,-6,-15,-5,0,0,-15,-4,-16,-4,-17,-4,-17,-3,-18,-3,-19,-3,-19,-3,-20,-3,-20,-2,-21,-2,-23,-1,-22,-2,-23,-2,-24,-2,-25,-3,-26,-2,-26,-2,-27,-4,-27,-5,-27,-6,-28,-7,-26,-8,-27,-9,-29,-9,-27,-12,-27,-12,0,0]"
CSI_DATA: 109,3,25,25,48,24,25,0,-29,-27,18341.671,18351.760,20.47,18525.515,18525.515,21.674,"[14,0,14,0,14,-1,16,0,15,0,16,0,16,0,16,0,16,0,16,0,18,-1,18,-1,18,-1,18,-1,18,0,18,-2,17,-2,17,-1,18,-2,18,-2,18,-1,18,-2,17,-1,18,-4,19,-3,19,-4,0,0,18,-4,19,-4,19,-4,18,-4,19,-4,19,-4,19,-3,19,-3,19,-3,18,-3,19,-4,18,-3,18,-2,18,-2,17,-2,17,-2,17,-1,16,-1,15,-1,14,0,14,0,13,0,13,1,12,0,11,1,10,0,0,0,2,-10,1,-11,0,-11,0,-12,-1,-12,-1,-13,-1,-12,-2,-12,-2,-13,-3,-13,-4,-14,-5,-14,-5,-14,-5,-14,-5,-15,-7,-15,-6,-14,-7,-14,-8,-15,-8,-16,-8,-16,-9,-15,-8,-15,-11,-15,-11,-16,-12,-16,0,0,-12,-15,-13,-16,-14,-17,-14,-15,-14,-17,-14,-17,-14,-18,-14,-17,-15,-17,-15,-17,-17,-18,-15,-18,-16,-18,-16,-19,-15,-19,-16,-20,-16,-20,-15,-21,-14,-21,-12,-21,-12,-22,-11,-22,-11,-22,-11,-22,-9,-22,-8,-21,0,0]"
CSI_DATA: 110,6,24,24,39,23,25,0,-39,-46,18342.447,18352.537,316.889,18822.149,18822.149,318.308,"[-20,22,-19,22,-17,21,-19,21,-17,19,-16,18,-15,17,-14,16,-13,15,-11,15,-12,14,-10,14,-9,12,-7,11,-8,10,-6,9,-5,8,-5,6,-4,6,-4,5,-3,4,-2,3,-3,1,-2,0,-3,-1,-2,-3,0,0,-2,-4,-2,-6,-2,-7,-2,-8,-2,-10,-3,-11,-2,-13,-3,-14,-4,-15,-3,-16,-5,-18,-4,-19,-5,-20,-5,-21,-5,-21,-6,-23,-7,-25,-7,-26,-6,-27,-6,-27,-6,-29,-6,-30,-6,-32,-8,-34,-6,-34,-6,-35,0,0,-1,13,-2,12,-1,11,-3,10,-3,8,-3,7,-3,5,-3,3,-3,2,-2,2,-2,0,-1,-1,-1,-2,-1,-2,0,-3,0,-4,0,-5,0,-5,0,-5,1,-6,1,-7,1,-7,1,-8,0,-8,1,-9,0,-10,0,0,0,-11,0,-11,-1,-12,-1,-12,-1,-13,-1,-13,0,-13,-1,-14,-1,-15,-1,-15,-2,-16,-1,-15,-1,-15,-2,-15,-2,-16,-3,-16,-4,-16,-4,-17,-4,-17,-3,-17,-4,-18,-4,-17,-4,-18,-6,-19,-5,-21,-4,-22,0,0]"
CSI_DATA: 111,4,26,26,48,25,25,0,-33,-30,18342.453,18352.542,5.999,18878.269,18878.269,374.428,"[11,-2,11,-3,11,-4,12,-4,11,-4,11,-4,10,-5,10,-5,10,-5,9,-5,10,-6,9,-6,9,-7,9,-7,9,-7,8,-8,7,-8,7,-8,7,-9,7,-9,7,-9,6,-9,6,-9,5,-10,5,-11,4,-11,0,0,3,-12,3,-12,3,-13,2,-13,2,-14,2,-15,2,-15,2,-16,1,-16,1,-17,1,-19,2,-18,2,-19,2,-20,2,-20,2,-21,3,-21,4,-22,4,-22,5,-21,6,-22,7,-21,8,-21,8,-22,10,-20,10,-20,0,0,14,-1,14,-1,13,-3,14,-2,13,-2,13,-2,13,-2,12,-3,12,-2,11,-3,13,-4,12,-5,11,-5,11,-5,11,-5,11,-7,10,-7,10,-7,9,-8,10,-8,9,-8,9,-8,9,-8,8,-10,8,-11,8,-12,0,0,7,-12,7,-13,6,-14,6,-14,6,-15,6,-16,6,-16,6,-17,6,-18,6,-18,5,-20,6,-19,6,-20,6,-21,6,-21,7,-23,7,-22,8,-23,9,-23,10,-22,11,-23,11,-22,12,-23,12,-24,14,-22,15,-22,0,0]"
CSI_DATA: 112,7,25,25,54,24,25,0,-40,-44,18338.954,18349.43,6.277,18941.884,18941.884,438.43,"[-5,14,-5,14,-2,14,-2,14,-2,14,-2,13,0,12,-1,12,0,11,1,11,2,11,2,10,2,10,2,9,1,9,2,8,2,7,1,7,0,6,-1,6,-1,6,-2,5,-4,6,-4,6,-6,5,-7,6,0,0,-10,5,-11,5,-13,6,-13,6,-16,6,-18,6,-19,7,-20,7,-21,8,-23,8,-24,12,-25,11,-28,11,-29,11,-29,12,-31,14,-33,15,-33,16,-35,15,-35,15,-37,15,-38,15,-39,16,-41,18,-40,16,-41,16,0,0,-3,14,-2,13,0,13,-1,14,-1,14,-1,13,-2,13,-1,12,-2,12,0,11,0,13,0,12,0,12,1,11,0,11,1,11,1,10,2,10,1,9,1,9,1,9,2,9,1,9,3,8,3,8,3,8,0,0,3,6,3,7,4,6,5,5,5,5,6,5,6,4,6,4,7,4,7,3,9,3,9,2,10,3,11,3,12,3,12,4,14,4,13,5,13,6,13,7,14,8,13,8,13,10,14,11,12,12,12,12,0,0]"
CSI_DATA: 113,3,26,26,50,25,26,0,-29,-26,19081.683,19091.725,20.31,19265.475,19265.475,21.634,"[11,-8,12,-9,12,-10,13,-10,13,-9,14,-10,14,-10,13,-9,14,-10,13,-10,15,-11,14,-11,15,-11,14,-11,15,-11,15,-12,14,-12,14,-11,14,-12,15,-12,15,-12,14,-12,14,-11,14,-13,15,-14,14,-14,0,0,14,-14,14,-14,14,-15,13,-14,15,-14,15,-14,15,-14,15,-13,14,-14,14,-13,15,-14,14,-12,15,-12,14,-12,14,-11,14,-11,14,-11,14,-10,13,-9,12,-8,12,-8,12,-7,11,-7,11,-7,10,-6,10,-6,0,0,-8,5,-7,6,-7,7,-7,8,-7,8,-7,8,-7,9,-6,9,-6,10,-6,10,-6,12,-5,12,-5,12,-5,12,-6,12,-4,14,-4,13,-4,13,-4,14,-4,14,-5,15,-3,15,-4,15,-2,16,-3,17,-2,17,0,0,-2,17,-2,18,-1,19,-1,18,-1,19,-2,20,-1,20,-2,20,-1,21,-1,21,-1,22,-2,21,-2,21,-2,21,-3,22,-2,22,-3,23,-4,22,-4,22,-5,21,-7,21,-6,20,-7,21,-7,20,-9,19,-9,18,0,0]"
CSI_DATA: 114,6,25,25,40,24,26,0,-40,-46,19082.462,19092.503,316.875,19562.190,19562.190,318.349,"[-30,14,-29,15,-26,15,-29,14,-26,13,-26,12,-23,12,-22,11,-21,10,-17,10,-19,10,-16,10,-15,9,-14,9,-13,6,-11,8,-10,7,-9,6,-8,6,-7,4,-5,3,-4,2,-4,1,-2,2,-1,0,-1,-2,0,0,0,-4,1,-5,2,-6,3,-7,3,-8,3,-9,4,-11,4,-11,5,-14,5,-14,5,-17,6,-17,5,-18,7,-19,7,-20,8,-23,8,-24,8,-26,9,-27,10,-26,11,-29,12,-29,12,-30,12,-33,15,-33,16,-34,0,0,-5,-14,-4,-14,-4,-12,-3,-12,-2,-10,-1,-9,-1,-8,-1,-6,-1,-5,-1,-4,-1,-3,-1,-2,-1,-1,-1,0,-1,0,-1,1,-1,2,-1,3,-1,3,-1,3,-1,4,0,4,0,6,1,6,1,7,2,7,0,0,2,8,2,9,2,9,3,10,2,11,3,12,3,12,3,12,3,14,4,13,4,14,3,13,3,14,4,14,4,14,5,15,5,14,5,15,5,15,5,15,6,15,6,15,6,15,7,16,6,19,6,19,0,0]"
CSI_DATA: 115,4,27,27,50,26,26,0,-33,-31,19082.467,19092.509,6.104,19612.494,19612.494,368.653,"[-8,9,-8,9,-7,9,-7,10,-7,9,-6,10,-6,10,-6,10,-5,10,-4,10,-4,11,-3,11,-3,11,-3,11,-3,11,-2,11,-1,10,-1,10,0,11,0,11,0,11,1,11,1,10,2,10,3,11,3,11,0,0,5,11,5,11,6,11,7,10,7,11,7,11,8,12,9,12,9,12,9,12,11,13,10,13,11,14,12,15,12,15,13,16,12,16,12,18,11,18,10,18,10,19,9,19,8,19,9,20,7,21,7,21,0,0,8,-13,7,-13,6,-13,8,-13,7,-13,7,-13,6,-12,6,-12,5,-12,5,-12,5,-13,4,-13,4,-13,3,-12,3,-13,2,-13,1,-12,2,-12,0,-13,1,-13,0,-13,-1,-13,0,-12,-2,-13,-2,-14,-4,-14,0,0,-5,-13,-5,-14,-6,-14,-6,-14,-7,-15,-7,-15,-8,-16,-8,-15,-9,-16,-9,-16,-11,-18,-10,-17,-10,-18,-11,-19,-11,-19,-12,-20,-12,-21,-11,-21,-11,-22,-10,-22,-10,-24,-8,-23,-8,-24,-8,-25,-6,-26,-5,-26,0,0]"
CSI_DATA: 116,7,26,26,57,25,26,0,-40,-44,19078.969,19089.11,6.349,19678.19,19678.19,434.178,"[5,14,5,13,6,12,7,12,7,12,7,12,8,10,8,10,7,8,8,7,9,7,8,6,9,6,8,5,7,5,7,5,6,4,6,4,6,4,4,5,3,4,3,5,1,5,1,6,0,7,-1,8,0,0,-4,9,-5,10,-5,12,-6,12,-7,14,-8,15,-9,16,-9,18,-10,19,-9,20,-10,24,-12,24,-12,25,-13,27,-13,28,-13,31,-14,32,-14,34,-15,35,-15,35,-16,37,-17,36,-18,38,-16,40,-19,39,-19,39,0,0,-16,-2,-16,-2,-15,-1,-16,-2,-15,-2,-15,-2,-14,-1,-13,-1,-14,-1,-13,0,-14,0,-13,1,-13,0,-12,1,-12,1,-11,2,-10,2,-11,2,-10,3,-10,2,-10,2,-9,2,-9,2,-8,3,-8,3,-8,4,0,0,-6,4,-6,4,-6,4,-5,5,-4,5,-4,6,-3,6,-3,7,-2,8,-1,8,-1,10,-1,9,-1,10,0,11,0,12,0,14,-1,14,-1,15,-2,16,-3,16,-4,16,-5,16,-6,17,-6,17,-8,17,-9,16,0,0]"
CSI_DATA: 117,3,27,27,52,26,27,0,-29,-26,19821.676,19831.778,20.100,20005.422,20005.422,21.581,"[13,6,13,5,14,5,15,6,14,6,15,7,15,6,15,6,15,6,15,6,17,7,17,6,17,6,17,6,16,7,18,6,17,5,16,6,17,5,17,5,18,6,17,5,16,6,18,4,19,5,19,4,0,0,18,4,19,4,19,4,18,3,19,4,19,4,19,4,18,4,18,4,18,4,19,4,17,5,17,5,17,5,16,5,16,5,16,5,15,5,14,5,13,5,13,6,12,5,11,5,11,4,10,5,10,4,0,0,-7,-9,-8,-8,-9,-7,-10,-8,-10,-8,-10,-7,-11,-7,-11,-7,-11,-6,-12,-5,-14,-6,-14,-5,-15,-5,-15,-5,-15,-6,-16,-4,-16,-4,-16,-4,-17,-4,-17,-5,-18,-5,-18,-4,-18,-4,-19,-2,-20,-2,-21,-1,0,0,-20,-1,-21,-1,-22,-1,-22,0,-22,-1,-23,-1,-23,-1,-23,-1,-23,-1,-24,0,-26,1,-24,-1,-24,-1,-25,-1,-25,-2,-26,-2,-26,-2,-26,-3,-26,-4,-25,-5,-25,-6,-23,-7,-24,-6,-24,-6,-23,-8,-22,-9,0,0]"
CSI_DATA: 118,4,28,28,52,27,27,0,-32,-31,19822.462,19832.564,6.42,20302.418,20302.418,318.577,"[8,8,9,8,9,6,9,7,9,7,9,6,10,6,9,5,10,5,9,4,11,4,10,4,11,3,10,3,10,3,11,2,10,1,10,1,10,0,11,0,11,0,11,-1,11,-1,11,-3,12,-3,12,-3,0,0,12,-4,12,-5,12,-6,12,-6,12,-7,13,-7,13,-8,13,-8,13,-9,13,-9,14,-11,15,-10,15,-10,16,-11,16,-11,17,-11,18,-11,19,-11,19,-10,19,-9,20,-8,21,-8,21,-7,22,-8,21,-5,22,-5,0,0,17,-1,16,-1,16,-3,17,-2,15,-2,15,-2,15,-2,14,-2,14,-2,13,-3,14,-4,14,-5,13,-5,13,-5,13,-5,13,-6,12,-7,11,-6,11,-8,11,-7,11,-7,10,-8,10,-8,9,-10,10,-11,9,-12,0,0,9,-13,8,-14,8,-15,7,-15,8,-16,8,-17,8,-17,8,-17,9,-19,8,-19,7,-21,8,-20,8,-21,9,-22,10,-22,10,-24,10,-24,11,-24,13,-24,14,-23,15,-24,15,-22,16,-23,16,-24,19,-22,19,-21,0,0]"
CSI_DATA: 119,6,26,26,41,25,27,0,-39,-45,19822.457,19832.558,316.882,20355.65,20355.65,371.224,"[19,22,19,21,18,18,18,20,16,19,17,18,15,17,14,16,13,14,13,12,12,13,12,11,11,10,10,9,8,8,9,6,7,6,6,5,6,4,4,3,3,3,2,2,1,2,1,1,-1,0,-1,0,0,0,-4,-1,-5,-2,-7,-2,-7,-2,-9,-2,-10,-2,-12,-2,-13,-3,-13,-3,-15,-3,-17,-2,-18,-3,-19,-3,-20,-3,-21,-3,-24,-2,-24,-2,-27,-2,-27,-3,-27,-4,-29,-4,-30,-4,-31,-5,-34,-4,-34,-7,-36,-8,0,0,13,-6,12,-5,10,-5,11,-4,8,-3,8,-2,6,-2,5,-1,4,0,2,-1,2,-1,1,-1,-1,-1,-1,-1,-3,-1,-3,0,-4,0,-4,-1,-5,0,-6,0,-6,0,-7,1,-7,0,-8,2,-9,2,-10,2,0,0,-10,3,-11,3,-13,4,-12,4,-14,4,-14,4,-15,4,-15,4,-15,4,-15,4,-16,5,-16,4,-16,5,-17,5,-15,5,-17,6,-17,6,-17,7,-17,7,-17,6,-18,7,-18,7,-19,7,-20,9,-21,8,-22,7,0,0]"
CSI_DATA: 120,7,27,27,60,26,27,0,-40,-45,19818.964,19829.66,6.287,20417.639,20417.639,433.798,"[-3,-14,-4,-14,-5,-12,-6,-14,-6,-13,-6,-13,-7,-11,-7,-10,-7,-9,-8,-9,-8,-9,-7,-8,-7,-7,-7,-7,-7,-7,-7,-7,-6,-5,-5,-6,-5,-6,-4,-6,-4,-6,-3,-5,-1,-5,-1,-7,0,-7,1,-8,0,0,4,-9,4,-9,6,-10,6,-11,8,-13,9,-13,9,-15,10,-15,12,-17,12,-18,14,-21,15,-20,15,-22,16,-23,16,-24,17,-27,18,-27,18,-30,18,-30,19,-30,21,-32,21,-31,22,-32,22,-35,24,-33,24,-34,0,0,13,-17,13,-17,11,-17,13,-18,12,-17,12,-17,11,-16,11,-16,11,-15,9,-15,10,-18,9,-17,9,-17,8,-16,9,-15,8,-16,7,-15,7,-14,6,-14,7,-14,7,-14,6,-13,6,-13,4,-13,4,-13,3,-13,0,0,3,-12,2,-11,1,-11,0,-11,0,-11,-1,-10,-2,-10,-3,-10,-4,-10,-5,-10,-7,-11,-8,-11,-8,-11,-10,-12,-10,-14,-11,-15,-12,-15,-11,-16,-11,-18,-10,-19,-9,-21,-8,-20,-8,-22,-9,-22,-6,-24,-4,-24,0,0]"
CSI_DATA: 121,3,28,28,54,27,28,0,-29,-26,20561.650,20571.751,20.97,20745.581,20745.581,21.740,"[14,-2,15,-2,15,-3,17,-2,16,-2,17,-2,17,-2,17,-2,17,-2,16,-2,19,-3,18,-3,18,-3,18,-3,19,-2,19,-4,18,-4,17,-4,18,-5,18,-4,19,-4,18,-5,18,-4,18,-7,19,-6,19,-7,0,0,18,-7,18,-7,19,-7,18,-7,19,-7,19,-7,19,-7,18,-6,19,-6,18,-6,19,-7,18,-6,18,-6,18,-5,17,-5,18,-5,17,-4,17,-4,16,-3,15,-3,15,-2,14,-2,13,-2,13,-2,12,-1,11,-2,0,0,7,-6,7,-7,6,-8,7,-8,6,-8,7,-9,6,-9,6,-10,6,-10,5,-11,5,-13,5,-12,5,-13,5,-13,5,-13,4,-15,4,-14,4,-14,4,-15,4,-15,5,-16,4,-16,4,-16,2,-16,3,-18,2,-18,0,0,2,-18,2,-19,1,-20,1,-19,2,-20,2,-20,2,-21,2,-20,2,-21,1,-21,1,-23,2,-22,1,-22,2,-23,3,-22,3,-24,3,-23,4,-23,5,-22,5,-21,6,-22,7,-21,7,-21,6,-21,9,-20,9,-19,0,0]"
CSI_DATA: 122,6,27,27,42,26,28,0,-40,-46,20562.433,20572.533,316.957,21042.218,21042.218,318.377,"[29,9,29,9,27,7,29,9,25,7,25,8,23,7,21,7,20,6,18,4,19,4,17,3,15,3,14,2,13,3,11,1,9,0,8,1,8,0,6,0,4,-1,3,-1,2,-1,0,-1,-1,-1,-2,0,0,0,-4,-1,-6,-1,-7,0,-7,1,-10,1,-11,2,-12,2,-13,3,-14,3,-15,4,-17,6,-17,5,-18,6,-20,7,-20,7,-23,9,-24,10,-27,10,-26,10,-27,10,-30,10,-30,9,-31,10,-35,13,-36,10,-38,9,0,0,-10,11,-10,10,-8,9,-9,8,-8,7,-8,5,-6,4,-5,3,-4,2,-3,2,-2,2,-1,1,0,0,1,0,1,0,2,-1,2,-1,2,-1,3,-2,4,-3,4,-3,5,-3,5,-3,5,-5,6,-5,6,-6,0,0,7,-7,8,-8,8,-8,8,-9,9,-9,10,-9,10,-10,10,-9,10,-10,10,-10,10,-12,11,-11,12,-11,11,-11,11,-12,11,-12,11,-12,11,-13,11,-14,11,-13,12,-14,12,-14,12,-15,12,-16,14,-16,15,-16,0,0]"
