CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 21,6,8,8,13,7,7,0,-35,-34,5025.228,5032.595,5.427,5500.416,5500.416,315.546,"[7,-9,7,-9,6,-10,7,-12,6,-12,6,-12,6,-13,6,-13,6,-14,6,-14,7,-16,7,-16,7,-16,8,-16,9,-16,8,-17,8,-16,8,-15,8,-16,8,-16,9,-15,8,-15,8,-14,7,-15,9,-15,8,-15,0,0,6,-13,6,-13,5,-13,4,-12,4,-12,3,-11,2,-11,1,-11,0,-11,-1,-11,-3,-12,-4,-12,-4,-12,-6,-13,-7,-13,-8,-14,-9,-15,-10,-17,-10,-17,-10,-19,-10,-20,-10,-22,-10,-23,-10,-25,-7,-27,-7,-28,0,0,-10,-4,-10,-3,-10,-2,-10,-3,-10,-2,-10,-2,-10,-1,-10,-1,-10,-1,-10,-1,-11,0,-11,1,-11,0,-11,1,-11,1,-12,2,-11,2,-11,2,-11,3,-12,2,-12,2,-12,3,-12,2,-12,3,-14,3,-13,3,0,0,-13,3,-14,3,-14,3,-14,3,-14,2,-15,2,-14,1,-14,1,-14,2,-14,1,-15,1,-14,0,-14,0,-14,-1,-14,0,-13,0,-13,-1,-12,-2,-11,-2,-11,-2,-10,-2,-10,-3,-9,-3,-9,-2,-9,-2,-8,-1,0,0]"
CSI_DATA: 22,4,8,8,13,7,7,0,-36,-27,5025.237,5032.605,5.733,5556.397,5556.397,371.527,"[6,16,7,15,8,14,8,16,7,14,7,15,7,14,7,13,7,12,7,11,8,13,8,12,8,11,8,11,7,11,8,10,8,9,7,8,8,8,8,8,8,8,8,7,7,7,8,5,9,6,9,5,0,0,10,3,10,3,11,2,11,2,12,2,12,2,13,2,13,2,14,2,14,2,16,2,15,4,15,4,16,4,15,5,17,5,16,6,16,6,16,7,15,7,14,8,14,8,14,9,15,9,13,10,14,10,0,0,7,-15,6,-15,6,-16,7,-17,7,-15,8,-15,7,-15,8,-15,8,-15,7,-15,8,-16,7,-15,8,-15,7,-15,8,-14,7,-15,6,-14,6,-13,6,-13,6,-13,7,-13,6,-13,6,-12,4,-14,5,-15,4,-14,0,0,3,-14,3,-15,3,-15,2,-14,3,-15,3,-15,4,-15,4,-15,3,-15,3,-15,2,-16,3,-15,3,-15,3,-16,3,-16,2,-17,2,-17,3,-17,3,-17,4,-17,4,-17,5,-17,5,-17,4,-18,6,-18,6,-18,0,0]"
CSI_DATA: 23,3,9,9,10,8,8,0,-44,-37,5764.439,5771.787,17.342,5943.775,5943.775,18.905,"[-5,18,-4,17,-3,17,-4,17,-4,14,-3,13,-3,12,-3,10,-2,10,-2,8,-1,8,0,6,0,6,0,5,1,4,2,2,2,2,2,1,3,0,3,0,5,0,4,-2,5,-2,5,-4,7,-4,7,-5,0,0,8,-5,9,-5,11,-7,10,-6,11,-6,12,-6,13,-6,13,-6,12,-6,12,-6,13,-8,13,-7,13,-7,14,-7,14,-7,14,-8,15,-8,15,-8,15,-7,16,-6,16,-7,16,-7,18,-7,17,-8,18,-7,18,-5,0,0,12,-13,12,-14,11,-14,13,-15,12,-13,12,-13,12,-13,11,-12,11,-12,10,-12,11,-13,10,-13,10,-13,9,-12,10,-12,9,-13,8,-12,8,-11,7,-12,8,-12,8,-11,7,-11,7,-11,6,-12,7,-12,6,-12,0,0,5,-11,5,-11,5,-11,4,-10,5,-9,4,-9,4,-8,4,-7,3,-7,3,-6,3,-6,2,-5,1,-4,1,-3,0,-2,-1,-1,-3,0,-4,1,-6,1,-7,1,-9,1,-11,0,-12,0,-14,0,-15,-2,-16,-3,0,0]"
CSI_DATA: 24,4,9,9,15,8,8,0,-36,-27,5765.224,5772.571,5.678,6240.763,6240.763,315.893,"[14,3,15,3,14,2,15,3,13,3,14,3,13,3,12,3,12,3,11,1,12,2,12,1,11,1,11,1,11,1,11,0,10,0,9,0,9,-1,9,-1,9,0,9,-1,8,-1,7,-3,8,-3,8,-3,0,0,7,-4,7,-4,7,-5,7,-5,7,-6,7,-6,8,-7,8,-6,8,-7,8,-7,9,-8,9,-8,10,-7,11,-8,10,-7,11,-7,11,-7,11,-6,11,-5,11,-5,12,-4,12,-4,12,-4,12,-5,12,-3,12,-3,0,0,-10,12,-10,13,-9,13,-11,14,-10,13,-11,12,-11,12,-11,11,-11,11,-10,11,-11,13,-10,12,-10,12,-10,12,-11,11,-10,11,-9,11,-9,10,-9,11,-9,10,-9,10,-8,10,-8,10,-6,12,-7,12,-7,12,0,0,-6,12,-6,12,-6,13,-5,12,-6,14,-6,13,-6,13,-6,14,-6,14,-5,13,-4,15,-5,15,-5,15,-6,16,-6,15,-6,17,-6,16,-7,17,-8,16,-8,16,-8,16,-9,16,-9,16,-9,17,-10,16,-11,16,0,0]"
CSI_DATA: 25,3,10,10,12,9,9,0,-44,-37,6504.403,6511.760,17.320,6683.768,6683.768,18.899,"[8,-10,8,-10,7,-9,8,-9,7,-8,7,-8,6,-7,5,-6,5,-6,3,-6,4,-7,3,-6,3,-6,2,-6,2,-6,1,-6,0,-6,0,-6,-1,-6,-1,-5,-1,-6,-2,-6,-2,-6,-3,-6,-3,-6,-4,-7,0,0,-4,-7,-4,-8,-5,-9,-4,-8,-4,-9,-4,-10,-4,-10,-3,-9,-4,-10,-4,-9,-5,-10,-3,-10,-3,-10,-3,-10,-3,-10,-4,-10,-3,-10,-4,-11,-4,-11,-3,-11,-3,-11,-2,-11,-2,-12,-3,-12,-2,-12,-1,-13,0,0,-16,6,-17,7,-15,8,-17,8,-16,7,-16,6,-15,6,-15,6,-15,6,-14,6,-15,7,-14,7,-14,7,-13,7,-14,6,-13,7,-12,7,-12,6,-11,7,-12,6,-11,6,-11,7,-10,6,-9,7,-11,7,-10,7,0,0,-9,7,-9,7,-9,7,-8,7,-8,6,-8,6,-8,5,-7,5,-6,4,-6,4,-5,3,-5,2,-4,2,-3,1,-1,1,0,0,1,0,3,0,5,0,6,1,8,2,9,3,10,4,11,5,12,8,12,9,0,0]"
CSI_DATA: 26,4,10,10,17,9,9,0,-36,-27,6505.190,6512.547,5.719,6980.699,6980.699,315.830,"[9,12,9,12,10,10,10,12,9,11,9,11,8,10,8,9,8,10,8,8,9,9,9,8,9,8,9,7,9,8,9,7,9,6,8,6,9,5,9,5,8,5,8,5,8,4,9,3,9,3,10,3,0,0,10,2,10,2,10,1,10,1,11,1,11,1,12,1,12,1,13,1,12,1,14,1,13,2,14,2,15,2,13,3,14,4,14,3,14,5,14,6,13,6,13,7,12,7,12,7,13,7,11,8,12,8,0,0,-17,2,-17,2,-17,4,-18,3,-18,3,-18,2,-17,2,-17,1,-17,2,-16,2,-18,2,-17,2,-17,2,-16,2,-16,1,-16,2,-15,2,-15,2,-15,2,-14,2,-14,2,-14,3,-13,2,-13,4,-14,4,-14,4,0,0,-12,5,-13,6,-13,6,-12,6,-13,6,-13,7,-13,7,-12,7,-12,7,-12,7,-13,9,-12,8,-13,8,-13,9,-13,9,-13,10,-14,10,-14,10,-14,10,-15,9,-15,10,-16,9,-16,9,-16,10,-17,8,-18,8,0,0]"
CSI_DATA: 27,6,10,10,17,9,9,0,-36,-34,6505.181,6512.538,5.397,7028.138,7028.138,363.269,"[-11,-1,-11,-1,-10,1,-12,1,-11,2,-12,2,-12,3,-12,4,-13,4,-12,5,-15,5,-14,6,-15,6,-15,6,-15,5,-16,6,-15,6,-15,5,-15,6,-16,6,-16,5,-15,5,-15,4,-14,6,-15,5,-14,6,0,0,-12,5,-11,5,-11,6,-9,6,-9,5,-8,6,-7,6,-6,7,-5,7,-3,8,-2,10,-2,10,-1,11,0,12,0,13,1,15,2,16,2,19,2,20,2,21,0,23,-1,23,-2,25,-2,28,-5,28,-6,29,0,0,5,-8,5,-8,4,-8,5,-9,4,-8,4,-9,3,-9,3,-8,3,-9,2,-9,2,-10,2,-10,2,-10,1,-10,2,-10,1,-11,1,-11,1,-11,0,-11,1,-12,1,-12,1,-12,2,-12,0,-13,2,-13,2,-14,0,0,2,-13,2,-13,2,-13,2,-13,3,-13,3,-12,4,-12,3,-11,4,-12,4,-11,4,-12,4,-10,4,-10,4,-10,4,-10,4,-9,3,-9,4,-8,4,-8,4,-7,4,-7,3,-7,3,-7,2,-6,3,-6,2,-6,0,0]"
CSI_DATA: 28,5,4,4,16,3,9,0,-19,-28,6068.299,6510.351,6.813,7088.889,7088.889,424.20,"[-5,-7,-5,-7,-6,-6,-6,-7,-6,-7,-6,-7,-6,-7,-6,-6,-6,-6,-7,-6,-7,-7,-7,-6,-7,-6,-7,-6,-7,-6,-8,-6,-7,-6,-8,-6,-8,-5,-8,-6,-8,-6,-8,-5,-8,-6,-9,-5,-9,-5,-9,-5,0,0,-9,-5,-10,-5,-10,-5,-10,-5,-10,-5,-11,-5,-10,-5,-10,-5,-11,-5,-11,-5,-12,-5,-11,-5,-11,-5,-11,-5,-11,-6,-12,-6,-12,-6,-12,-6,-11,-7,-11,-7,-11,-7,-11,-7,-11,-8,-12,-8,-11,-9,-10,-9,0,0,6,13,6,12,8,11,8,12,8,11,8,11,9,10,9,9,10,9,11,8,12,9,13,9,13,8,14,8,14,9,16,8,15,7,15,8,16,7,17,9,17,9,18,9,17,10,19,7,20,9,21,9,0,0,20,9,22,9,22,9,22,9,22,10,22,10,22,10,22,10,22,11,22,11,24,11,22,11,22,12,22,12,22,13,22,13,22,12,21,13,21,14,20,14,20,15,19,14,20,15,19,14,19,16,18,17,0,0]"
CSI_DATA: 29,3,11,11,14,10,10,0,-44,-37,7244.410,7251.816,17.394,7423.826,7423.826,18.957,"[-5,13,-5,13,-3,12,-4,12,-4,11,-4,10,-3,9,-3,8,-2,8,-2,7,-1,8,0,7,0,7,0,7,0,7,1,6,2,6,2,6,2,6,3,6,2,6,3,7,3,6,4,6,4,7,5,7,0,0,6,7,6,7,6,7,6,8,5,8,6,8,5,8,5,9,5,9,5,9,5,9,4,9,5,9,5,9,5,9,4,9,5,9,4,10,4,9,4,10,4,10,4,9,4,10,4,11,2,11,2,11,0,0,1,-19,1,-19,0,-19,2,-21,2,-19,1,-19,1,-18,1,-17,1,-18,1,-17,1,-18,0,-18,0,-17,0,-16,1,-16,-1,-16,-1,-15,-1,-14,-2,-14,-1,-14,-1,-14,-2,-13,-1,-13,-3,-12,-2,-13,-3,-13,0,0,-3,-12,-3,-11,-3,-11,-3,-10,-3,-10,-3,-9,-2,-9,-2,-8,-2,-7,-2,-6,-2,-6,-1,-5,-1,-4,-1,-2,-1,-2,-1,0,-1,2,-2,3,-2,5,-3,6,-4,8,-6,9,-7,9,-9,11,-11,11,-13,11,0,0]"
CSI_DATA: 30,6,11,11,19,10,10,0,-35,-34,7245.190,7252.596,5.497,7720.403,7720.403,315.534,"[7,4,8,4,8,2,9,3,9,2,10,2,10,2,10,1,12,2,11,1,14,2,13,1,14,1,14,2,15,3,15,1,14,1,14,2,15,2,15,3,15,4,14,3,13,4,14,2,15,3,14,2,0,0,13,2,12,1,12,1,11,0,11,0,11,0,10,-1,10,-2,10,-2,10,-4,10,-5,9,-5,10,-6,10,-7,10,-9,11,-10,12,-10,13,-11,14,-11,15,-12,17,-12,18,-11,20,-11,21,-13,23,-11,24,-10,0,0,-6,-8,-6,-8,-6,-7,-7,-8,-7,-7,-7,-6,-7,-6,-7,-5,-7,-5,-8,-5,-8,-5,-8,-4,-9,-4,-9,-4,-9,-4,-10,-3,-10,-3,-10,-3,-10,-3,-11,-3,-11,-4,-11,-3,-11,-4,-12,-3,-12,-4,-13,-4,0,0,-12,-4,-12,-4,-13,-4,-12,-4,-12,-5,-12,-5,-12,-5,-12,-5,-11,-5,-11,-5,-12,-5,-11,-6,-11,-6,-11,-6,-10,-6,-10,-6,-9,-7,-9,-6,-8,-6,-8,-6,-7,-6,-7,-6,-7,-5,-7,-5,-6,-5,-6,-5,0,0]"
CSI_DATA: 31,4,11,11,19,10,10,0,-36,-27,7245.199,7252.605,5.803,7773.311,7773.311,368.442,"[14,12,14,12,14,10,15,12,13,11,13,12,12,11,11,10,11,10,11,9,12,10,12,9,12,8,11,8,11,8,11,7,10,6,10,6,10,6,9,6,9,6,10,5,8,5,9,4,9,4,9,3,0,0,9,2,9,2,9,1,9,1,10,0,10,1,10,0,11,-1,11,0,11,0,13,-1,12,0,13,0,14,0,13,1,14,1,14,1,14,3,14,3,14,4,14,5,14,4,14,5,15,5,14,6,13,7,0,0,-10,-15,-11,-15,-10,-14,-11,-16,-9,-15,-10,-16,-10,-15,-9,-14,-9,-15,-8,-14,-9,-16,-9,-15,-9,-15,-8,-14,-7,-14,-9,-14,-9,-13,-8,-13,-8,-12,-8,-12,-8,-12,-8,-11,-8,-11,-9,-10,-9,-11,-10,-10,0,0,-10,-10,-11,-10,-11,-9,-11,-9,-11,-9,-11,-9,-11,-9,-11,-9,-12,-9,-12,-9,-13,-9,-13,-9,-12,-9,-14,-9,-14,-9,-15,-9,-15,-9,-15,-10,-15,-11,-14,-11,-15,-12,-14,-12,-14,-13,-15,-13,-14,-15,-14,-15,0,0]"
CSI_DATA: 32,5,5,5,19,4,10,0,-35,-29,7547.922,7250.408,7.251,7838.923,7838.923,434.54,"[20,6,20,6,21,4,22,7,22,6,21,7,22,6,21,6,21,7,20,6,23,8,22,6,22,7,21,8,20,9,22,7,20,6,19,7,19,6,19,7,19,7,18,6,18,7,18,5,19,6,19,5,0,0,18,4,18,5,18,4,17,3,17,4,17,3,17,3,16,3,16,2,15,2,16,2,15,3,14,2,14,2,14,3,14,2,14,2,13,2,13,3,12,2,12,3,10,3,10,3,10,2,9,3,8,3,0,0,7,6,7,5,7,4,8,4,8,4,8,3,8,3,8,2,9,2,9,1,10,1,11,0,11,-1,11,-1,11,0,13,-1,12,-2,12,-1,13,-2,14,-2,14,-1,14,-2,14,-1,15,-3,16,-3,17,-3,0,0,16,-3,17,-3,17,-4,17,-4,18,-3,18,-3,18,-3,18,-2,18,-3,18,-2,19,-3,18,-2,17,-2,18,-2,18,-2,19,-2,18,-2,18,-1,17,0,17,0,17,0,17,0,17,1,17,0,17,1,17,1,0,0]"
CSI_DATA: 33,3,12,12,15,11,11,0,-32,-38,7549.330,7991.809,16.425,8163.788,8163.788,18.918,"[6,16,7,16,7,15,6,17,6,15,5,16,5,15,5,14,4,15,5,13,5,15,6,14,5,14,5,13,4,14,6,13,6,12,5,12,6,12,6,12,6,12,7,12,6,12,8,11,8,12,10,12,0,0,10,11,9,12,11,12,11,11,10,12,12,12,11,12,12,12,12,12,12,12,14,13,12,13,12,13,12,13,12,14,13,15,12,14,12,15,12,14,11,14,10,15,9,14,9,14,9,15,7,15,8,14,0,0,-4,-18,-5,-19,-6,-18,-5,-20,-5,-18,-4,-19,-4,-18,-4,-17,-4,-17,-4,-16,-5,-18,-5,-16,-5,-16,-5,-15,-5,-16,-5,-15,-6,-14,-5,-13,-6,-14,-6,-13,-5,-13,-6,-12,-5,-12,-6,-11,-6,-12,-7,-12,0,0,-7,-11,-6,-10,-7,-11,-6,-9,-6,-10,-6,-10,-5,-9,-5,-8,-5,-8,-4,-7,-4,-7,-3,-6,-3,-5,-2,-4,-2,-2,-2,-1,-2,0,-2,2,-2,4,-3,5,-4,7,-5,8,-7,9,-9,11,-11,11,-13,11,0,0]"
CSI_DATA: 34,5,6,6,20,5,11,0,-34,-28,7983.195,7990.402,6.803,8469.49,8469.49,324.179,"[-5,-28,-4,-28,-6,-26,-3,-29,-3,-26,-2,-27,-2,-26,-1,-23,-1,-23,-2,-22,-1,-24,-2,-23,-1,-22,-2,-21,0,-21,-2,-20,-2,-19,-2,-18,-2,-18,-2,-18,-1,-17,-2,-17,-2,-16,-4,-16,-3,-17,-4,-16,0,0,-4,-15,-4,-15,-5,-15,-5,-14,-4,-14,-5,-14,-4,-14,-5,-13,-5,-13,-4,-12,-6,-13,-5,-12,-5,-12,-5,-12,-5,-11,-5,-12,-5,-12,-5,-11,-4,-11,-4,-10,-4,-11,-4,-11,-4,-10,-5,-10,-5,-10,-5,-10,0,0,-9,5,-8,6,-7,7,-8,7,-7,7,-7,7,-7,7,-6,7,-6,8,-6,8,-6,10,-5,10,-5,11,-5,11,-5,12,-4,12,-4,12,-5,12,-4,13,-5,13,-6,14,-5,14,-6,13,-4,15,-5,16,-5,16,0,0,-4,16,-4,16,-5,17,-4,17,-5,17,-5,17,-6,17,-6,17,-6,17,-5,17,-5,18,-6,16,-6,16,-6,17,-6,17,-6,17,-6,16,-7,17,-7,16,-8,16,-8,15,-7,14,-8,14,-7,15,-9,14,-9,14,0,0]"
CSI_DATA: 35,3,13,13,16,12,12,0,-34,-37,8289.847,8731.808,17.244,8903.864,8903.864,18.957,"[-4,12,-3,12,-3,12,-4,13,-4,12,-4,12,-4,12,-3,12,-4,12,-4,12,-5,13,-4,13,-4,12,-5,12,-4,12,-4,13,-3,11,-3,12,-3,11,-3,12,-3,12,-2,12,-2,12,-1,12,-1,13,0,12,0,0,2,13,2,13,2,13,4,14,3,13,4,14,5,15,5,15,6,16,7,16,7,17,6,17,7,18,7,18,8,20,8,19,8,21,8,20,8,20,8,21,7,22,7,21,6,23,6,22,4,23,4,22,0,0,0,17,0,17,1,17,0,18,0,17,0,17,-1,16,0,16,-1,16,0,14,0,15,1,15,1,14,1,14,0,13,2,14,2,13,2,13,3,12,2,12,2,12,3,12,2,12,4,11,4,12,4,11,0,0,4,11,4,11,4,11,4,10,3,10,3,10,3,10,2,9,2,9,2,8,2,8,1,6,1,5,0,4,0,3,0,2,0,0,0,-1,1,-3,2,-4,3,-6,5,-6,6,-8,7,-9,10,-9,12,-8,0,0]"
CSI_DATA: 36,6,12,12,23,11,12,0,-35,-33,8727.260,8732.591,5.400,9200.500,9200.500,315.593,"[-1,-9,-2,-9,-3,-9,-3,-11,-4,-10,-5,-11,-5,-11,-6,-11,-6,-12,-7,-11,-7,-13,-8,-13,-8,-14,-8,-14,-7,-14,-8,-15,-8,-14,-7,-14,-8,-15,-7,-15,-6,-15,-6,-15,-5,-14,-7,-14,-6,-15,-7,-14,0,0,-6,-12,-6,-12,-6,-12,-6,-10,-6,-10,-6,-10,-6,-9,-6,-8,-7,-7,-7,-5,-9,-4,-9,-4,-10,-3,-11,-2,-12,-2,-14,-1,-15,-1,-16,-1,-18,-2,-19,-2,-20,-4,-20,-5,-22,-6,-24,-5,-23,-8,-24,-10,0,0,-8,4,-7,5,-6,6,-7,6,-6,6,-6,6,-6,6,-5,6,-6,7,-5,7,-6,8,-5,8,-4,8,-4,8,-4,8,-4,9,-4,9,-4,9,-4,9,-4,10,-4,10,-4,10,-5,10,-3,11,-4,12,-4,12,0,0,-5,11,-5,11,-5,12,-5,11,-5,11,-6,11,-6,11,-6,10,-6,11,-6,10,-6,11,-6,9,-7,9,-7,9,-7,9,-7,9,-7,8,-7,8,-7,7,-7,7,-7,6,-6,5,-6,5,-5,5,-5,5,-5,5,0,0]"
CSI_DATA: 37,4,12,12,23,11,12,0,-36,-27,8727.268,8732.600,5.687,9254.244,9254.244,369.337,"[-8,-16,-8,-15,-8,-15,-8,-16,-8,-15,-7,-15,-7,-15,-6,-13,-7,-13,-7,-13,-7,-14,-7,-12,-7,-12,-7,-12,-6,-12,-8,-11,-7,-10,-7,-10,-7,-9,-7,-9,-6,-9,-7,-8,-6,-8,-8,-7,-8,-7,-8,-7,0,0,-8,-6,-9,-5,-9,-5,-10,-5,-10,-5,-10,-5,-11,-4,-11,-4,-12,-5,-12,-5,-13,-5,-12,-6,-12,-6,-12,-6,-12,-7,-13,-7,-13,-7,-12,-8,-12,-8,-12,-8,-12,-9,-11,-9,-11,-9,-12,-9,-11,-10,-11,-11,0,0,2,-16,2,-16,1,-17,3,-17,2,-17,2,-17,3,-17,3,-16,3,-16,2,-15,3,-17,2,-16,3,-16,3,-15,3,-15,2,-16,2,-14,2,-15,1,-14,2,-14,2,-14,1,-14,2,-14,0,-14,1,-15,-1,-15,0,0,-1,-14,-1,-15,-1,-15,-2,-15,-1,-14,-1,-16,-1,-15,-1,-15,-2,-15,-2,-16,-3,-17,-2,-16,-2,-16,-2,-16,-3,-17,-2,-17,-2,-18,-2,-18,-2,-19,-1,-18,0,-19,1,-18,1,-19,0,-19,2,-20,2,-20,0,0]"
CSI_DATA: 38,6,13,13,25,12,13,0,-35,-33,9465.667,9472.538,5.380,9940.514,9940.514,315.645,"[6,7,6,7,7,7,8,7,8,7,9,7,10,7,10,7,11,7,11,6,13,8,14,7,14,7,14,8,14,9,15,8,14,7,13,8,14,8,14,9,14,10,14,9,12,9,14,8,13,9,14,8,0,0,12,7,11,7,11,6,10,4,10,5,10,4,9,3,9,2,9,1,9,-1,9,-3,9,-4,10,-5,10,-6,10,-7,11,-9,12,-11,13,-11,15,-12,16,-12,19,-12,20,-12,22,-12,23,-14,25,-11,27,-10,0,0,-2,-10,-3,-9,-4,-9,-4,-10,-4,-9,-4,-9,-5,-8,-5,-8,-5,-8,-6,-8,-6,-8,-6,-8,-7,-8,-7,-8,-7,-8,-8,-7,-8,-7,-8,-7,-9,-8,-9,-8,-9,-9,-9,-9,-8,-9,-10,-8,-10,-9,-10,-10,0,0,-9,-10,-9,-10,-10,-10,-9,-9,-9,-10,-9,-11,-8,-11,-8,-11,-7,-11,-7,-10,-8,-11,-7,-10,-7,-10,-7,-10,-6,-10,-6,-10,-5,-10,-5,-9,-4,-9,-3,-9,-3,-8,-3,-8,-3,-7,-3,-7,-3,-6,-3,-6,0,0]"
CSI_DATA: 39,4,13,13,25,12,13,0,-36,-27,9465.675,9472.547,5.706,9992.269,9992.269,367.400,"[-2,-18,-3,-17,-4,-17,-2,-18,-2,-17,-2,-16,-2,-16,-2,-15,-2,-15,-2,-14,-2,-15,-3,-14,-3,-14,-3,-13,-2,-13,-4,-13,-3,-12,-3,-11,-4,-11,-3,-11,-3,-10,-4,-10,-3,-9,-5,-8,-5,-9,-6,-8,0,0,-6,-7,-6,-7,-7,-7,-8,-6,-8,-6,-9,-7,-9,-7,-9,-7,-10,-8,-10,-8,-11,-8,-10,-8,-11,-9,-11,-9,-10,-10,-11,-10,-11,-10,-11,-11,-10,-11,-9,-11,-9,-12,-9,-12,-9,-12,-9,-12,-8,-13,-8,-14,0,0,-15,7,-16,7,-14,9,-16,8,-15,8,-16,7,-16,6,-15,6,-16,6,-14,7,-16,7,-15,7,-15,8,-15,7,-15,6,-14,7,-13,7,-13,6,-13,7,-13,6,-13,6,-12,7,-12,6,-11,8,-12,8,-12,9,0,0,-10,9,-11,9,-11,10,-10,10,-11,10,-11,10,-11,10,-10,10,-11,10,-10,10,-10,12,-10,11,-10,12,-10,13,-10,11,-11,13,-11,13,-12,13,-12,12,-12,12,-13,12,-13,12,-13,12,-13,13,-14,12,-15,12,0,0]"
CSI_DATA: 40,3,15,15,19,14,14,0,-32,-37,9769.398,10211.803,448.601,10384.706,10384.706,19.838,"[14,9,14,10,14,8,15,11,13,10,13,11,12,10,12,9,11,10,11,9,12,10,12,9,12,9,11,9,11,9,12,9,11,8,10,8,11,7,11,7,12,7,12,7,11,7,13,5,13,7,14,6,0,0,14,5,14,5,16,5,15,5,15,5,16,5,16,5,16,5,16,5,16,5,18,5,17,6,17,6,18,6,17,7,18,7,17,6,17,7,17,7,16,7,16,7,15,8,15,7,15,8,14,9,14,9,0,0,16,1,16,1,16,0,17,1,16,1,16,2,15,1,14,2,14,2,14,1,15,2,14,1,14,1,13,1,12,2,13,0,12,0,11,0,11,0,11,0,11,0,11,0,10,0,10,-1,10,-1,10,-1,0,0,9,-2,9,-2,9,-2,8,-2,8,-1,8,-2,8,-2,6,-1,6,-1,6,-1,5,-1,4,-1,3,-1,3,-1,1,-1,0,-1,-1,-3,-2,-3,-3,-4,-4,-5,-5,-6,-5,-8,-5,-10,-5,-11,-4,-12,-4,-13,0,0]"
CSI_DATA: 41,6,14,14,27,13,14,0,-35,-33,10205.176,10212.590,5.491,10680.463,10680.463,315.595,"[-10,3,-10,4,-10,5,-10,6,-10,7,-11,7,-11,8,-11,9,-12,9,-11,10,-13,11,-13,12,-13,12,-14,12,-15,12,-14,13,-14,12,-14,11,-14,12,-15,12,-15,11,-14,11,-14,10,-13,11,-14,10,-13,11,0,0,-12,9,-11,8,-10,9,-9,8,-8,8,-7,8,-6,8,-5,8,-3,8,-1,8,0,9,1,9,3,10,4,11,5,12,6,13,8,15,9,16,9,17,9,19,9,21,8,22,8,24,9,26,6,27,5,29,0,0,-3,-12,-3,-11,-4,-11,-4,-12,-5,-11,-5,-11,-6,-10,-5,-10,-6,-10,-7,-10,-7,-11,-8,-10,-8,-9,-8,-9,-8,-9,-10,-9,-10,-9,-10,-10,-11,-9,-11,-10,-11,-10,-12,-9,-11,-11,-12,-10,-12,-11,-13,-11,0,0,-12,-12,-13,-12,-12,-12,-13,-12,-12,-13,-11,-13,-11,-13,-10,-13,-10,-13,-10,-14,-10,-13,-8,-13,-8,-12,-7,-13,-8,-13,-7,-13,-6,-13,-6,-12,-5,-12,-5,-11,-5,-11,-4,-10,-4,-9,-4,-10,-4,-10,-4,-9,0,0]"
CSI_DATA: 42,4,14,14,27,13,14,0,-36,-27,10205.184,10212.598,5.798,10738.634,10738.634,373.766,"[-10,13,-10,13,-9,13,-11,13,-10,12,-10,12,-10,11,-9,11,-9,10,-8,10,-9,11,-7,11,-8,10,-7,10,-8,9,-6,10,-6,9,-6,8,-5,9,-6,8,-6,8,-5,8,-4,8,-3,8,-3,8,-2,9,0,0,-2,8,-1,8,-1,9,0,9,-1,9,-1,10,0,10,0,10,0,11,0,11,0,12,-1,12,-1,12,-1,12,-2,12,-2,13,-2,12,-2,13,-3,12,-3,12,-4,12,-4,12,-4,12,-4,13,-5,12,-5,13,0,0,5,15,5,15,6,15,5,17,5,16,5,16,5,15,4,15,4,15,4,14,4,16,5,15,4,15,4,14,3,14,5,14,4,13,4,13,4,12,4,12,4,12,5,12,5,12,6,11,6,12,7,12,0,0,7,11,7,11,8,11,8,11,8,11,8,11,8,11,8,11,9,11,9,11,10,11,9,11,9,11,10,11,10,12,11,12,11,12,11,13,11,13,10,14,11,14,10,14,10,15,10,15,9,17,8,17,0,0]"
CSI_DATA: 43,3,16,16,20,15,15,0,-32,-37,10509.353,10951.796,448.687,11123.833,11123.833,18.962,"[15,-7,15,-7,14,-8,16,-7,15,-6,14,-6,14,-6,14,-6,14,-5,13,-5,15,-6,14,-6,13,-6,13,-6,13,-5,13,-7,11,-6,12,-6,11,-7,12,-7,12,-7,12,-8,11,-7,11,-9,12,-9,11,-10,0,0,11,-10,13,-11,12,-12,12,-11,12,-11,13,-11,12,-12,12,-12,13,-12,12,-12,13,-13,13,-12,13,-12,13,-12,14,-11,13,-12,14,-12,13,-12,14,-12,13,-11,14,-11,14,-10,14,-10,13,-10,14,-9,14,-9,0,0,17,-1,17,-1,17,-2,18,-1,18,-1,17,-1,17,-1,16,0,16,-1,15,-1,17,-1,16,-2,16,-2,15,-2,14,-1,14,-3,13,-3,13,-2,13,-3,13,-3,13,-3,12,-3,12,-3,12,-5,12,-4,12,-5,0,0,11,-5,11,-5,10,-5,10,-5,10,-4,10,-4,9,-4,8,-3,7,-3,7,-2,6,-2,5,-2,4,-2,3,-1,2,-1,0,-1,-2,-1,-3,-2,-4,-3,-6,-4,-7,-5,-8,-6,-9,-8,-10,-10,-9,-13,-9,-14,0,0]"
